id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
UN_124_em_529,identical,419x150,419x150,true,\lim _ { n \rightarrow + \infty } B _ { n } = I,\lim _ { n \rightarrow + \infty } B _ { n } = I
UN_120_em_425,identical,124x67,124x67,true,x - y,x - y
UN_107_em_166,identical,342x93,342x93,true,\log ( 1 - x ) + 2 x = 0,\log ( 1 - x ) + 2 x = 0
UN_117_em_350,identical,484x198,484x198,true,x = \sum _ { i = 1 } ^ { n } x _ { i } v ^ { ( i ) },x = \sum _ { i = 1 } ^ { n } x _ { i } v ^ { ( i ) }
UN_116_em_337,identical,238x107,238x107,true,q = \lim _ { x \rightarrow \infty } g ( x ),q = \lim _ { x \rightarrow \infty } g ( x )
UN_454_em_688,identical,94x91,94x91,true,\sum p _ { i },\sum p _ { i }
UN_106_em_144,identical,750x86,750x86,true,z _ { 1 } z _ { 2 } + z _ { 1 } z _ { 3 } + z _ { 1 } z _ { 4 } + z _ { 2 } z _ { 3 },z _ { 1 } z _ { 2 } + z _ { 1 } z _ { 3 } + z _ { 1 } z _ { 4 } + z _ { 2 } z _ { 3 }
UN_131_em_1086,identical,194x79,194x79,true,- \sqrt { 2 + \sqrt { 2 } },- \sqrt { 2 + \sqrt { 2 } }
UN_454_em_675,identical,470x102,470x102,true,y ^ { 4 } = ( x - b _ { 1 } ) ^ { 3 } ( x - b _ { 2 } ) ^ { 3 },y ^ { 4 } = ( x - b _ { 1 } ) ^ { 3 } ( x - b _ { 2 } ) ^ { 3 }
UN_112_em_283,identical,378x75,378x75,true,( 9 + 1 ) - ( 5 + 5 ) - ( 1 + 9 ),( 9 + 1 ) - ( 5 + 5 ) - ( 1 + 9 )
UN_459_em_818,identical,238x110,238x110,true,\frac { 7 } { 1 4 4 0 } \sqrt { 3 0 },\frac { 7 } { 1 4 4 0 } \sqrt { 3 0 }
UN_114_em_304,identical,922x84,922x84,true,+ 1 - 1 + 1 - 1 + 1 = + 1,+ 1 - 1 + 1 - 1 + 1 = + 1
UN_105_em_110,identical,136x90,136x90,true,\int f ( x ) d x,\int f ( x ) d x
UN_463_em_906,identical,165x124,165x124,true,\frac { 1 + \sqrt { 5 } } { 2 },\frac { 1 + \sqrt { 5 } } { 2 }
UN_103_em_51,identical,166x62,166x62,true,I + I I,I + I I
UN_104_em_79,identical,275x83,275x83,true,x = - 2 + \sqrt { 3 },x = - 2 + \sqrt { 3 }
UN_451_em_603,identical,181x111,181x111,true,2 ^ { - \frac { 1 } { 9 } } 3 ^ { - \frac { 1 } { 3 } },2 ^ { - \frac { 1 } { 9 } } 3 ^ { - \frac { 1 } { 3 } }
UN_130_em_1051,identical,120x114,120x114,true,\int _ { - \infty } ^ { \infty } d x ^ { 1 },\int _ { - \infty } ^ { \infty } d x ^ { 1 }
UN_462_em_881,identical,123x123,123x123,true,a ^ { a } _ { a a },a ^ { a } _ { a a }
UN_465_em_961,identical,438x148,438x148,true,\frac { 7 6 7 } { 1 2 8 ( k + 8 ) } + \frac { 1 } { 1 2 8 k },\frac { 7 6 7 } { 1 2 8 ( k + 8 ) } + \frac { 1 } { 1 2 8 k }
UN_133_em_1114,identical,229x107,229x107,true,y = \tan \frac { \mu } { 2 },y = \tan \frac { \mu } { 2 }
UN_118_em_380,identical,272x88,272x88,true,\int d x d p ( f - h f ^ { 2 } ) \geq 0,\int d x d p ( f - h f ^ { 2 } ) \geq 0
UN_464_em_943,identical,473x130,473x130,true,c = \frac { 3 k } { k + 2 } - 1 = \frac { 2 ( k - 1 ) } { k + 2 },c = \frac { 3 k } { k + 2 } - 1 = \frac { 2 ( k - 1 ) } { k + 2 }
UN_104_em_84,identical,319x126,319x126,true,x ^ { 9 } - x ^ { 8 },x ^ { 9 } - x ^ { 8 }
UN_102_em_47,identical,314x122,314x122,true,f = \frac { y + y _ { B } } { x - x _ { B } },f = \frac { y + y _ { B } } { x - x _ { B } }
UN_109_em_210,identical,378x141,378x141,true,\tan \theta _ { k } = \pm \frac { \sqrt { 1 - T ^ { 2 } } } { T },\tan \theta _ { k } = \pm \frac { \sqrt { 1 - T ^ { 2 } } } { T }
UN_128_em_1004,identical,326x104,326x104,true,h _ { 1 2 } = h _ { 1 } + h _ { 2 } - h _ { 3 },h _ { 1 2 } = h _ { 1 } + h _ { 2 } - h _ { 3 }
UN_460_em_837,identical,293x112,293x112,true,\frac { 2 4 3 } { 1 5 4 } = \frac { 3 } { 2 } + \frac { 6 } { 7 7 },\frac { 2 4 3 } { 1 5 4 } = \frac { 3 } { 2 } + \frac { 6 } { 7 7 }
UN_101_em_21,identical,91x110,91x110,true,\int d ^ { 2 } x,\int d ^ { 2 } x
UN_461_em_850,identical,344x106,344x106,true,a ^ { o p } b ^ { o p } = ( b a ) ^ { o p },a ^ { o p } b ^ { o p } = ( b a ) ^ { o p }
UN_133_em_1129,identical,379x102,379x102,true,r = \sqrt { ( x ^ { 8 } ) ^ { 2 } + ( x ^ { 9 } ) ^ { 2 } + ( x ^ { 1 0 } ) ^ { 2 } },r = \sqrt { ( x ^ { 8 } ) ^ { 2 } + ( x ^ { 9 } ) ^ { 2 } + ( x ^ { 1 0 } ) ^ { 2 } }
UN_123_em_514,identical,193x104,193x104,true,\int \beta ( x ) d x,\int \beta ( x ) d x
UN_108_em_176,identical,257x69,257x69,true,( d + 1 + n ) \times ( d + 1 + n ),( d + 1 + n ) \times ( d + 1 + n )
UN_132_em_1103,identical,126x83,126x83,true,e ^ { - A } A ^ { A },e ^ { - A } A ^ { A }
UN_111_em_252,identical,549x109,549x109,true,x \rightarrow x - \frac { 1 } { 5 } ( 2 ( a + b ) + c ),x \rightarrow x - \frac { 1 } { 5 } ( 2 ( a + b ) + c )
UN_110_em_235,identical,479x78,479x78,true,\sqrt { 3 + \sqrt { 3 } } \sqrt { 3 - \sqrt { 3 } } = \sqrt { 3 } \sqrt { 2 },\sqrt { 3 + \sqrt { 3 } } \sqrt { 3 - \sqrt { 3 } } = \sqrt { 3 } \sqrt { 2 }
UN_458_em_794,identical,380x89,380x89,true,[ c _ { 1 } ] + [ c _ { 2 } ] = [ c _ { 1 } + c _ { 2 } ],[ c _ { 1 } ] + [ c _ { 2 } ] = [ c _ { 1 } + c _ { 2 } ]
UN_120_em_418,identical,539x108,539x108,true,x ^ { 2 } + x ^ { 3 } + x ^ { 5 } = a + b,x ^ { 2 } + x ^ { 3 } + x ^ { 5 } = a + b
UN_455_em_716,identical,187x69,187x69,true,8 . 0 7 7 7,8 . 0 7 7 7
UN_128_em_1020,identical,220x85,220x85,true,c _ { a b c } y ^ { a } y ^ { b } y ^ { c },c _ { a b c } y ^ { a } y ^ { b } y ^ { c }
UN_461_em_874,identical,384x204,384x204,true,u = 1 - \frac { x _ { 1 3 } ^ { 2 } x _ { 2 4 } ^ { 2 } } { x _ { 1 4 } ^ { 2 } x _ { 2 3 } ^ { 2 } },u = 1 - \frac { x _ { 1 3 } ^ { 2 } x _ { 2 4 } ^ { 2 } } { x _ { 1 4 } ^ { 2 } x _ { 2 3 } ^ { 2 } }
UN_456_em_742,identical,143x89,143x89,true,"\forall i , j , k","\forall i , j , k"
UN_462_em_898,identical,269x120,269x120,true,B _ { 2 3 } ^ { \infty } = \tan \theta,B _ { 2 3 } ^ { \infty } = \tan \theta
UN_102_em_26,identical,405x188,405x188,true,\sum _ { i = 0 } ^ { n - 1 } { t ^ { i } } = \frac { 1 - t ^ { n } } { 1 - t },\sum _ { i = 0 } ^ { n - 1 } { t ^ { i } } = \frac { 1 - t ^ { n } } { 1 - t }
UN_466_em_994,identical,276x64,276x64,true,x \rightarrow \infty,x \rightarrow \infty
UN_457_em_760,identical,302x103,302x103,true,- 0 . 5 \leq \log r \leq 0 . 5,- 0 . 5 \leq \log r \leq 0 . 5
UN_112_em_267,identical,347x132,347x132,true,\lim _ { P \rightarrow 0 } g _ { P } = 0,\lim _ { P \rightarrow 0 } g _ { P } = 0
UN_117_em_349,identical,234x103,234x103,true,r = \sqrt { y ^ { a } y ^ { a } },r = \sqrt { y ^ { a } y ^ { a } }
UN_123_em_495,identical,376x138,376x138,true,- \frac { 4 } { 1 6 } + \frac { 4 } { 2 4 } = - \frac { 1 } { 1 2 },- \frac { 4 } { 1 6 } + \frac { 4 } { 2 4 } = - \frac { 1 } { 1 2 }
UN_454_em_691,identical,190x85,190x85,true,d x _ { 6 } d x _ { 7 } d x _ { 8 },d x _ { 6 } d x _ { 7 } d x _ { 8 }
UN_127_em_599,identical,491x171,491x171,true,B = A - \frac { \sin ^ { 2 } \theta _ { 1 } } { \cos ^ { 2 } \theta _ { 1 } },B = A - \frac { \sin ^ { 2 } \theta _ { 1 } } { \cos ^ { 2 } \theta _ { 1 } }
UN_124_em_530,identical,207x68,207x68,true,1 . 8 \times 1 . 6,1 . 8 \times 1 . 6
UN_101_em_9,identical,307x64,307x64,true,t \times t = 1 + t,t \times t = 1 + t
UN_125_em_557,identical,107x68,107x68,true,\sqrt { - 1 },\sqrt { - 1 }
UN_105_em_109,identical,495x111,495x111,true,1 ^ { 2 } + 1 ^ { 2 } + 1 ^ { 2 } + 3 ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 },1 ^ { 2 } + 1 ^ { 2 } + 1 ^ { 2 } + 3 ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 } + 2 ^ { 2 }
UN_459_em_801,identical,480x165,480x165,true,- \frac { \alpha ^ { 2 } } { \alpha ^ { 2 } + 1 } = \frac { 1 } { \alpha ^ { 2 } + 1 },- \frac { \alpha ^ { 2 } } { \alpha ^ { 2 } + 1 } = \frac { 1 } { \alpha ^ { 2 } + 1 }
UN_129_em_1037,identical,297x85,297x85,true,[ a b ] = \frac { 1 } { 2 } ( a b - b a ),[ a b ] = \frac { 1 } { 2 } ( a b - b a )
UN_463_em_922,identical,186x101,186x101,true,\frac { 1 } { 2 } + \frac { 1 } { 2 } = 1,\frac { 1 } { 2 } + \frac { 1 } { 2 } = 1
UN_122_em_477,identical,365x96,365x96,true,x _ { 2 } = x \sin \theta,x _ { 2 } = x \sin \theta
UN_113_em_285,identical,211x114,211x114,true,- \frac { 1 } { 1 6 0 } \sqrt { 3 0 },- \frac { 1 } { 1 6 0 } \sqrt { 3 0 }
UN_106_em_125,identical,98x81,98x81,true,\int A _ { m },\int A _ { m }
UN_121_em_466,identical,139x69,139x69,true,x + h,x + h
UN_133_em_1130,identical,183x66,183x66,true,( 7 3 ) ( 3 7 ) ( 7 7 ),( 7 3 ) ( 3 7 ) ( 7 7 )
UN_108_em_192,identical,359x86,359x86,true,u _ { a b } = n _ { a b } + u _ { a } u _ { b },u _ { a b } = n _ { a b } + u _ { a } u _ { b }
UN_453_em_651,identical,151x69,151x69,true,y > x,y > x
UN_452_em_636,identical,244x118,244x118,true,\frac { a } { 3 } = a - \frac { 2 a } { 3 },\frac { a } { 3 } = a - \frac { 2 a } { 3 }
UN_109_em_209,identical,162x158,162x158,true,- \frac { 1 } { 2 \sqrt { 3 } },- \frac { 1 } { 2 \sqrt { 3 } }
UN_119_em_413,identical,80x98,80x98,true,\frac { 7 } { 6 },\frac { 7 } { 6 }
UN_126_em_577,identical,352x68,352x68,true,"a , b \ldots 0 \div d - 1","a , b \ldots 0 \div d - 1"
UN_113_em_289,identical,165x64,165x64,true,a \neq i,a \neq i
UN_125_em_566,identical,249x115,249x115,true,y = \sin \frac { \phi } { 2 },y = \sin \frac { \phi } { 2 }
UN_458_em_781,identical,123x94,123x94,true,( \frac { 1 } { 2 } ) ^ { 8 } \frac { 1 } { 8 ! },( \frac { 1 } { 2 } ) ^ { 8 } \frac { 1 } { 8 ! }
UN_106_em_129,identical,309x69,309x69,true,1 . 1 + 0 . 0 1 i,1 . 1 + 0 . 0 1 i
UN_122_em_486,identical,635x181,635x181,true,\frac { n - 1 } { 2 ( k + n - 2 ) } + \frac { m - 1 } { 2 ( k + m - 2 ) },\frac { n - 1 } { 2 ( k + n - 2 ) } + \frac { m - 1 } { 2 ( k + m - 2 ) }
UN_457_em_751,identical,327x114,327x114,true,x = \sin ^ { 2 } q,x = \sin ^ { 2 } q
UN_109_em_205,identical,156x99,156x99,true,\int ( B + F ),\int ( B + F )
UN_456_em_736,identical,236x114,236x114,true,\frac { - 2 9 + \sqrt { 1 5 1 7 } } { 2 6 },\frac { - 2 9 + \sqrt { 1 5 1 7 } } { 2 6 }
UN_128_em_1011,identical,356x92,356x92,true,p _ { 1 } + p _ { 2 } = p = - ( p _ { 3 } + p _ { 4 } ),p _ { 1 } + p _ { 2 } = p = - ( p _ { 3 } + p _ { 4 } )
UN_123_em_501,identical,453x115,453x115,true,u _ { 7 } = x _ { 7 } \sqrt { x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } },u _ { 7 } = x _ { 7 } \sqrt { x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } }
UN_451_em_616,identical,415x106,415x106,true,( x + y ) ^ { 2 } + 2 ( x y - 1 ) ^ { 2 } = 0,( x + y ) ^ { 2 } + 2 ( x y - 1 ) ^ { 2 } = 0
UN_118_em_368,identical,494x87,494x87,true,1 . 4 \times 1 0 ^ { - 5 } \pm 9 \times 1 0 ^ { - 6 },1 . 4 \times 1 0 ^ { - 5 } \pm 9 \times 1 0 ^ { - 6 }
UN_452_em_642,identical,274x70,274x70,true,x _ { 2 } < x < x _ { 1 },x _ { 2 } < x < x _ { 1 }
UN_466_em_998,identical,95x64,95x64,true,\pm \sqrt { u },\pm \sqrt { u }
UN_462_em_894,identical,275x115,275x115,true,t ^ { \frac { 1 } { 2 } } - t ^ { - \frac { 1 } { 2 } },t ^ { \frac { 1 } { 2 } } - t ^ { - \frac { 1 } { 2 } }
UN_453_em_660,identical,605x112,605x112,true,h ^ { - 1 } _ { i } = \sin ^ { 2 } \theta _ { i } f ^ { - 1 } + \cos ^ { 2 } \theta _ { i },h ^ { - 1 } _ { i } = \sin ^ { 2 } \theta _ { i } f ^ { - 1 } + \cos ^ { 2 } \theta _ { i }
UN_104_em_91,identical,210x73,210x73,true,"( - \log x , - \log y )","( - \log x , - \log y )"
UN_465_em_974,identical,327x111,327x111,true,\lim _ { k \rightarrow \infty } f ( k ) = 1,\lim _ { k \rightarrow \infty } f ( k ) = 1
UN_120_em_430,identical,229x111,229x111,true,\int d ^ { d } x \sqrt { - g } R ^ { 2 },\int d ^ { d } x \sqrt { - g } R ^ { 2 }
UN_121_em_457,identical,252x71,252x71,true,\ldots b a b \ldots,\ldots b a b \ldots
UN_101_em_5,identical,308x76,308x76,true,- 8 . 8 \times 1 0 ^ { + 7 },- 8 . 8 \times 1 0 ^ { + 7 }
UN_116_em_322,identical,278x101,278x101,true,( - 1 ) ^ { \frac { p ( p + 1 ) } { 2 } + 1 },( - 1 ) ^ { \frac { p ( p + 1 ) } { 2 } + 1 }
UN_127_em_595,identical,549x105,549x105,true,( 2 b a ) b ^ { n } = 2 n b ^ { n } + 2 b ^ { n + 1 } a,( 2 b a ) b ^ { n } = 2 n b ^ { n } + 2 b ^ { n + 1 } a
UN_134_em_1140,identical,888x115,888x115,true,n _ { a b c } = n _ { a } + n _ { b } + n _ { c },n _ { a b c } = n _ { a } + n _ { b } + n _ { c }
UN_117_em_345,identical,672x132,672x132,true,\frac { 1 } { 3 6 0 } ( n + 3 ) ^ { 2 } ( n + 1 ) ( n + 2 ) ( n + 4 ) ( n + 5 ),\frac { 1 } { 3 6 0 } ( n + 3 ) ^ { 2 } ( n + 1 ) ( n + 2 ) ( n + 4 ) ( n + 5 )
UN_107_em_173,identical,405x117,405x117,true,x ^ { 0 } x ^ { 1 } x ^ { 2 } x ^ { 3 } x ^ { 8 } x ^ { 9 },x ^ { 0 } x ^ { 1 } x ^ { 2 } x ^ { 3 } x ^ { 8 } x ^ { 9 }
UN_123_em_499,identical,223x79,223x79,true,p \rightarrow \sqrt { - p ^ { 2 } },p \rightarrow \sqrt { - p ^ { 2 } }
UN_131_em_1093,identical,138x74,138x74,true,d \geq 7,d \geq 7
UN_105_em_105,identical,183x80,183x80,true,p = 1 \div m,p = 1 \div m
UN_463_em_913,identical,651x109,651x109,true,F ^ { V V } _ { m i n } ( \beta + 2 \pi i / N ) ( F ^ { V V } _ { m i n } ( \beta ) ) ^ { 2 } F ^ { V V } _ { m i n } ( \beta - 2 \pi i / N ),F ^ { V V } _ { m i n } ( \beta + 2 \pi i / N ) ( F ^ { V V } _ { m i n } ( \beta ) ) ^ { 2 } F ^ { V V } _ { m i n } ( \beta - 2 \pi i / N )
UN_129_em_1043,identical,154x101,154x101,true,\int p d x = 1,\int p d x = 1
UN_108_em_187,identical,241x85,241x85,true,y _ { 0 } \leq y \leq L,y _ { 0 } \leq y \leq L
UN_133_em_1125,identical,142x101,142x101,true,\frac { 4 } { 1 3 5 } \sqrt { 5 },\frac { 4 } { 1 3 5 } \sqrt { 5 }
UN_464_em_937,identical,300x85,300x85,true,\sin \theta \cos \theta N _ { 3 },\sin \theta \cos \theta N _ { 3 }
UN_128_em_1008,identical,300x77,300x77,true,s ( x ) = \sin ( \pi x ),s ( x ) = \sin ( \pi x )
UN_465_em_950,identical,125x76,125x76,true,f \times f,f \times f
UN_119_em_393,identical,169x75,169x75,true,y \geq y _ { 1 },y \geq y _ { 1 }
UN_130_em_1060,identical,294x74,294x74,true,x \rightarrow x,x \rightarrow x
UN_119_em_406,identical,481x157,481x157,true,\lim _ { r \rightarrow \infty } \frac { u _ { n } ( r ) } { r ^ { n } } = 0,\lim _ { r \rightarrow \infty } \frac { u _ { n } ( r ) } { r ^ { n } } = 0
UN_103_em_60,identical,678x121,678x121,true,"\sum _ { n } \int _ { 0 } ^ { 1 } d x ( 1 - x ) f ( x , n ) = \sum _ { n } \int _ { 0 } ^ { 1 } d y y f ( y , n )","\sum _ { n } \int _ { 0 } ^ { 1 } d x ( 1 - x ) f ( x , n ) = \sum _ { n } \int _ { 0 } ^ { 1 } d y y f ( y , n )"
UN_105_em_121,identical,108x83,108x83,true,e _ { + 3 },e _ { + 3 }
UN_115_em_317,identical,589x114,589x114,true,\sin \phi = 2 \sin \frac { \phi } { 2 } \cos \frac { \phi } { 2 },\sin \phi = 2 \sin \frac { \phi } { 2 } \cos \frac { \phi } { 2 }
UN_110_em_239,identical,351x133,351x133,true,\frac { 8 m ( m + 1 ) } { m + 3 1 },\frac { 8 m ( m + 1 ) } { m + 3 1 }
UN_113_em_290,identical,598x123,598x123,true,"[ a ^ { a } , a ^ { b } ] = a ^ { a } a ^ { b } - a ^ { b } a ^ { a }","[ a ^ { a } , a ^ { b } ] = a ^ { a } a ^ { b } - a ^ { b } a ^ { a }"
UN_106_em_130,identical,559x154,559x154,true,c = \frac { 3 } { 2 } - \frac { 1 2 } { m ( m + 2 ) },c = \frac { 3 } { 2 } - \frac { 1 2 } { m ( m + 2 ) }
UN_117_em_361,identical,532x143,532x143,true,\frac { f ( 1 + \cos \theta ) } { 2 \sin \theta } = \frac { f \sin \theta } { 2 ( 1 - \cos \theta ) },\frac { f ( 1 + \cos \theta ) } { 2 \sin \theta } = \frac { f \sin \theta } { 2 ( 1 - \cos \theta ) }
UN_107_em_157,identical,167x82,167x82,true,\sqrt { 3 \pm \sqrt { 3 } },\sqrt { 3 \pm \sqrt { 3 } }
UN_458_em_798,identical,143x67,143x67,true,X \times X,X \times X
UN_124_em_518,identical,210x85,210x85,true,b = \sin \alpha,b = \sin \alpha
UN_454_em_684,identical,225x107,225x107,true,z = \frac { x } { 1 + x },z = \frac { x } { 1 + x }
UN_131_em_1077,identical,221x79,221x79,true,x _ { a } x _ { a },x _ { a } x _ { a }
UN_106_em_148,identical,519x111,519x111,true,\sum I = \sum I ^ { ( 1 ) } + \sum I ^ { ( 2 ) },\sum I = \sum I ^ { ( 1 ) } + \sum I ^ { ( 2 ) }
UN_112_em_272,identical,485x104,485x104,true,x ^ { n } + y ^ { n } + z ^ { n } = 0,x ^ { n } + y ^ { n } + z ^ { n } = 0
UN_120_em_429,identical,313x197,313x197,true,\frac { B ^ { 2 } c ^ { 2 } } { 4 \pi \sin ^ { 2 } ( \frac { b + c } { 2 } ) },\frac { B ^ { 2 } c ^ { 2 } } { 4 \pi \sin ^ { 2 } ( \frac { b + c } { 2 } ) }
UN_124_em_525,identical,94x66,94x66,true,\{ \infty \},\{ \infty \}
UN_110_em_241,identical,416x99,416x99,true,V ^ { a b } = V ^ { ( a + 1 ) ( b + 1 ) },V ^ { a b } = V ^ { ( a + 1 ) ( b + 1 ) }
UN_114_em_308,identical,328x150,328x150,true,- \frac { M ^ { 2 } } { 4 } \tan ( \frac { p \pi } { 2 } ),- \frac { M ^ { 2 } } { 4 } \tan ( \frac { p \pi } { 2 } )
UN_111_em_263,identical,517x172,517x172,true,0 \leq m \leq \frac { p + 1 } { 2 },0 \leq m \leq \frac { p + 1 } { 2 }
UN_459_em_814,identical,381x125,381x125,true,S _ { e f f } ^ { F } [ \phi ^ { \prime } ] + S _ { 1 } [ \phi ^ { \prime } ] = S _ { e f f } ^ { F ^ { \prime } } [ \phi ^ { \prime } ],S _ { e f f } ^ { F } [ \phi ^ { \prime } ] + S _ { 1 } [ \phi ^ { \prime } ] = S _ { e f f } ^ { F ^ { \prime } } [ \phi ^ { \prime } ]
UN_454_em_679,identical,618x102,618x102,true,b ( r ) = b _ { - 1 } r ^ { - 1 } + b _ { 1 } r + ( \frac { 1 } { 8 } b _ { 1 } - 2 f _ { 1 } k _ { 1 } ) r ^ { 3 } + \ldots,b ( r ) = b _ { - 1 } r ^ { - 1 } + b _ { 1 } r + ( \frac { 1 } { 8 } b _ { 1 } - 2 f _ { 1 } k _ { 1 } ) r ^ { 3 } + \ldots
UN_118_em_371,identical,343x82,343x82,true,b = b _ { 1 } + b _ { 2 } + \ldots,b = b _ { 1 } + b _ { 2 } + \ldots
UN_104_em_75,identical,151x116,151x116,true,\frac { \sqrt { 1 5 1 7 } } { 1 3 },\frac { \sqrt { 1 5 1 7 } } { 1 3 }
UN_455_em_703,identical,215x79,215x79,true,- 3 + 4 \sqrt { n },- 3 + 4 \sqrt { n }
UN_133_em_1118,identical,206x75,206x75,true,i = 1 \div N,i = 1 \div N
UN_461_em_861,identical,320x76,320x76,true,1 . 9 2 3 - 4 . 1 3 4 s + 1 . 6 5 3 s ^ { 3 },1 . 9 2 3 - 4 . 1 3 4 s + 1 . 6 5 3 s ^ { 3 }
UN_104_em_88,identical,90x75,90x75,true,\sqrt { c _ { i } },\sqrt { c _ { i } }
UN_101_em_10,identical,272x120,272x120,true,\frac { 1 } { 4 } = - \frac { 3 } { 4 } + 1,\frac { 1 } { 4 } = - \frac { 3 } { 4 } + 1
UN_460_em_843,identical,182x71,182x71,true,[ x _ { 2 } ] - [ x _ { 1 } ],[ x _ { 2 } ] - [ x _ { 1 } ]
UN_466_em_981,identical,439x146,439x146,true,"\frac { 1 } { 1 6 } , \frac { 1 } { 1 6 } , \frac { 1 } { 1 6 } , \frac { 9 } { 1 6 }","\frac { 1 } { 1 6 } , \frac { 1 } { 1 6 } , \frac { 1 } { 1 6 } , \frac { 9 } { 1 6 }"
UN_109_em_221,identical,121x104,121x104,true,\sum _ { b } k _ { b },\sum _ { b } k _ { b }
UN_102_em_33,identical,247x71,247x71,true,\sin \alpha = 0,\sin \alpha = 0
UN_459_em_816,identical,183x167,183x167,true,\frac { a } { c },\frac { a } { c }
UN_131_em_1088,identical,216x63,216x63,true,2 . 4 \times 1 . 2,2 . 4 \times 1 . 2
UN_463_em_908,identical,133x81,133x81,true,k \times k,k \times k
UN_110_em_243,identical,375x119,375x119,true,\frac { ( p + 1 ) ( p + 2 ) } { 2 } + 1,\frac { ( p + 1 ) ( p + 2 ) } { 2 } + 1
UN_111_em_261,identical,213x112,213x112,true,u \log u,u \log u
UN_124_em_527,identical,460x157,460x157,true,- \frac { 1 } { 2 \pi } \sum _ { n } \frac { P _ { n } } { z - z _ { n } },- \frac { 1 } { 2 \pi } \sum _ { n } \frac { P _ { n } } { z - z _ { n } }
UN_454_em_686,identical,350x132,350x132,true,f ( s ) = \frac { 1 } { 1 + e ^ { \frac { - 1 } { s - 1 } } e ^ { \frac { 1 } { t - s } } },f ( s ) = \frac { 1 } { 1 + e ^ { \frac { - 1 } { s - 1 } } e ^ { \frac { 1 } { t - s } } }
UN_116_em_339,identical,113x110,113x110,true,\frac { 1 } { \sqrt { V } },\frac { 1 } { \sqrt { V } }
UN_131_em_1075,identical,207x126,207x126,true,\int d x ^ { 1 } d x ^ { 2 },\int d x ^ { 1 } d x ^ { 2 }
UN_107_em_168,identical,453x125,453x125,true,\frac { 1 } { 1 2 } ( n + 2 ) ^ { 2 } ( n + 1 ) ( n + 3 ),\frac { 1 } { 1 2 } ( n + 2 ) ^ { 2 } ( n + 1 ) ( n + 3 )
UN_112_em_270,identical,332x105,332x105,true,[ x ^ { ( 4 ) } ] ^ { - 1 } d [ x ^ { ( 4 ) } ],[ x ^ { ( 4 ) } ] ^ { - 1 } d [ x ^ { ( 4 ) } ]
UN_466_em_983,identical,363x114,363x114,true,- \frac { 1 } { 2 } \pm \sqrt { H ( s + \frac { 1 } { 2 } ) + 4 },- \frac { 1 } { 2 } \pm \sqrt { H ( s + \frac { 1 } { 2 } ) + 4 }
UN_109_em_223,identical,240x143,240x143,true,C ^ { ( q ) } _ { x y } C ^ { ( q ) } _ { y x },C ^ { ( q ) } _ { x y } C ^ { ( q ) } _ { y x }
UN_102_em_31,identical,176x72,176x72,true,\forall x \in M,\forall x \in M
UN_461_em_863,identical,332x91,332x91,true,f ( x ^ { 1 1 } ) = k ( x ^ { 1 1 } ) = - b ( x ^ { 1 1 } ),f ( x ^ { 1 1 } ) = k ( x ^ { 1 1 } ) = - b ( x ^ { 1 1 } )
UN_101_em_12,identical,124x91,124x91,true,\sqrt { 4 \pi },\sqrt { 4 \pi }
UN_460_em_841,identical,308x108,308x108,true,X _ { 7 } = x _ { 7 } \sqrt { x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } },X _ { 7 } = x _ { 7 } \sqrt { x _ { 4 } ^ { 4 } + x _ { 5 } ^ { 4 } }
UN_118_em_373,identical,182x81,182x81,true,\log ( z \log z ),\log ( z \log z )
UN_104_em_77,identical,195x77,195x77,true,a ( t _ { i } ( n ) ) \div n,a ( t _ { i } ( n ) ) \div n
UN_455_em_701,identical,131x72,131x72,true,\int f g = \int g f,\int f g = \int g f
UN_103_em_62,identical,214x83,214x83,true,1 - \sqrt { 1 - \sqrt { E } },1 - \sqrt { 1 - \sqrt { E } }
UN_108_em_178,identical,221x120,221x120,true,k = \frac { 1 + a ^ { m } } { 1 - a ^ { m } },k = \frac { 1 + a ^ { m } } { 1 - a ^ { m } }
UN_130_em_1062,identical,111x82,111x82,true,\int F \neq 0,\int F \neq 0
UN_119_em_404,identical,377x96,377x96,true,\frac { 1 } { 3 } n ( n - 1 ) ( 2 n - 1 ),\frac { 1 } { 3 } n ( n - 1 ) ( 2 n - 1 )
UN_102_em_49,identical,67x74,67x74,true,S ^ { 3 },S ^ { 3 }
UN_108_em_185,identical,225x90,225x90,true,f ^ { - 1 } ( z ) = \tan z,f ^ { - 1 } ( z ) = \tan z
UN_133_em_1127,identical,326x100,326x100,true,- 2 + \frac { v - 2 } { v } \log ( 1 - v ),- 2 + \frac { v - 2 } { v } \log ( 1 - v )
UN_464_em_935,identical,370x83,370x83,true,- 0 . 7 3 \div 0 . 5 4,- 0 . 7 3 \div 0 . 5 4
UN_465_em_952,identical,318x106,318x106,true,k = \sum _ { i } k _ { i } = - \sum _ { y } k _ { y },k = \sum _ { i } k _ { i } = - \sum _ { y } k _ { y }
