sample_id,in_san_caption,in_posformer_caption,in_benchmark_csv,in_official_result_zip,posformer_filtered_reason,san_ground_truth,posformer_ground_truth,ground_truth_equal,san_image_file,posformer_image_member,san_height,san_width,posformer_height,posformer_width,same_shape,pixel_exact,pixel_mae,pixel_inverted_mae,binary_exact_threshold_128,binary_inverted_exact_threshold_128,binary_disagreement_fraction,official_posformer_prediction,benchmark_posformer_prediction,prediction_equal,official_posformer_correct,benchmark_posformer_correct,correctness_transition
23_em_53,True,True,True,True,,\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_53_0.bmp,data/2014/img/23_em_53.bmp,153,292,153,292,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 },True,True,True,both_correct
23_em_54,True,True,True,True,,\beta _ { 0 } = 1 0 0 0,\beta _ { 0 } = 1 0 0 0,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_54_0.bmp,data/2014/img/23_em_54.bmp,83,216,83,216,True,True,0.000000,255.000000,True,False,0.00000000,\beta _ { 0 } = 1 0 0 0,\beta _ { 0 } = 1 0 0 0,True,True,True,both_correct
23_em_55,True,True,True,True,,\sqrt { 1 1 3 },\sqrt { 1 1 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_55_0.bmp,data/2014/img/23_em_55.bmp,74,153,74,153,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { 1 1 3 },\sqrt { 1 1 3 },True,True,True,both_correct
23_em_56,True,True,True,True,,9 + 2,9 + 2,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_56_0.bmp,data/2014/img/23_em_56.bmp,59,132,59,132,True,True,0.000000,255.000000,True,False,0.00000000,9 + 2,9 + 2,True,True,True,both_correct
23_em_57,True,True,True,True,,\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_57_0.bmp,data/2014/img/23_em_57.bmp,97,276,97,276,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },True,True,True,both_correct
23_em_58,True,True,True,True,,z ^ { d } + z,z ^ { d } + z,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_58_0.bmp,data/2014/img/23_em_58.bmp,93,220,93,220,True,True,0.000000,255.000000,True,False,0.00000000,z ^ { d } + z,z ^ { d } + z,True,True,True,both_correct
23_em_59,True,True,True,True,,\sum _ { r = 1 } ^ { n } a r ^ { b } = a \sum _ { r = 1 } ^ { n } r ^ { b },\sum \limits _ { r = 1 } ^ { n } a r ^ { b } = a \sum \limits _ { r = 1 } ^ { n } r ^ { b },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_59_0.bmp,data/2014/img/23_em_59.bmp,204,530,204,530,True,True,0.000000,255.000000,True,False,0.00000000,\sum \limits _ { \gamma = 1 } ^ { n } a ^ { b } = a \sum \limits _ { \gamma = 1 } ^ { n } \gamma ^ { b },\sum \limits _ { \gamma = 1 } ^ { n } a ^ { b } = a \sum \limits _ { \gamma = 1 } ^ { n } \gamma ^ { b },True,False,False,both_wrong
23_em_60,True,True,True,True,,\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_60_0.bmp,data/2014/img/23_em_60.bmp,114,263,114,263,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 2 } { 3 } + \frac { 1 } { q } = ( \frac { 7 } { 9 } ),\frac { 2 } { 3 } + \frac { 1 } { q } = ( \frac { 7 } { 9 } ),True,False,False,both_wrong
23_em_61,True,True,True,True,,\cos 2 \alpha,\cos 2 \alpha,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_61_0.bmp,data/2014/img/23_em_61.bmp,71,269,71,269,True,True,0.000000,255.000000,True,False,0.00000000,\cos 2 \alpha,\cos 2 \alpha,True,True,True,both_correct
23_em_62,True,True,True,True,,t ^ { 2 } + t + x,t ^ { 2 } + t + x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_62_0.bmp,data/2014/img/23_em_62.bmp,81,271,81,271,True,True,0.000000,255.000000,True,False,0.00000000,t ^ { 2 } + t + x,t ^ { 2 } + t + x,True,True,True,both_correct
23_em_63,True,True,True,True,,F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_63_0.bmp,data/2014/img/23_em_63.bmp,107,316,107,316,True,True,0.000000,255.000000,True,False,0.00000000,F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },True,True,True,both_correct
23_em_64,True,True,True,True,,\log _ { e } x,\log _ { e } x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_64_0.bmp,data/2014/img/23_em_64.bmp,91,184,91,184,True,True,0.000000,255.000000,True,False,0.00000000,\log _ { e } x,\log _ { e } x,True,True,True,both_correct
23_em_65,True,True,True,True,,f ( n - 1 ),f ( n - 1 ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_65_0.bmp,data/2014/img/23_em_65.bmp,65,118,65,118,True,True,0.000000,255.000000,True,False,0.00000000,f ( n - 1 ),f ( n - 1 ),True,True,True,both_correct
23_em_66,True,True,True,True,,z ^ { 3 } + z = z,z ^ { 3 } + z = z,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_66_0.bmp,data/2014/img/23_em_66.bmp,83,226,83,226,True,True,0.000000,255.000000,True,False,0.00000000,F ^ { 3 } + z = z,F ^ { 3 } + z = z,True,False,False,both_wrong
23_em_67,True,True,True,True,,2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_67_0.bmp,data/2014/img/23_em_67.bmp,89,245,89,245,True,True,0.000000,255.000000,True,False,0.00000000,2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),True,True,True,both_correct
23_em_68,True,True,True,True,,\frac { q - p } { \sqrt { p q } },\frac { q - p } { \sqrt { p q } },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_68_0.bmp,data/2014/img/23_em_68.bmp,169,162,169,162,True,True,0.000000,255.000000,True,False,0.00000000,\frac { q - b } { \sqrt { p q } },\frac { q - b } { \sqrt { p q } },True,False,False,both_wrong
23_em_69,True,True,True,True,,X \leq 1 5,X \leq 1 5,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_69_0.bmp,data/2014/img/23_em_69.bmp,71,159,71,159,True,True,0.000000,255.000000,True,False,0.00000000,x \leq 1 5,x \leq 1 5,True,False,False,both_wrong
23_em_70,True,True,True,True,,\alpha + \beta = \beta + \alpha,\alpha + \beta = \beta + \alpha,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_70_0.bmp,data/2014/img/23_em_70.bmp,68,280,68,280,True,True,0.000000,255.000000,True,False,0.00000000,\alpha + \beta = \beta + \alpha,\alpha + \beta = \beta + \alpha,True,True,True,both_correct
23_em_71,True,True,True,True,,c T ^ { \prime },c T ^ { \prime },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_71_0.bmp,data/2014/img/23_em_71.bmp,87,113,87,113,True,True,0.000000,255.000000,True,False,0.00000000,c T ^ { 1 },c T ^ { 1 },True,False,False,both_wrong
23_em_72,True,True,True,True,,\sum _ { i = 1 } ^ { n } x _ { n } = \sum _ { i = 1 } ^ { n } y _ { n },\sum \limits _ { i = 1 } ^ { n } x _ { n } = \sum \limits _ { i = 1 } ^ { n } y _ { n },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_72_0.bmp,data/2014/img/23_em_72.bmp,182,384,182,384,True,True,0.000000,255.000000,True,False,0.00000000,\sum \limits _ { i = 1 } ^ { n } x _ { n } = \sum \limits _ { i = 1 } ^ { n } y _ { n },\sum \limits _ { i = 1 } ^ { n } x _ { n } = \sum \limits _ { i = 1 } ^ { n } y _ { n },True,True,False,official_only
23_em_73,True,True,True,True,,B _ { m + 1 },B _ { m + 1 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\23_em_73_0.bmp,data/2014/img/23_em_73.bmp,90,152,90,152,True,True,0.000000,255.000000,True,False,0.00000000,\beta _ { m + 1 },\beta _ { m + 1 },True,False,False,both_wrong
26_em_75,True,True,True,True,,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_75_0.bmp,data/2014/img/26_em_75.bmp,114,797,114,797,True,True,0.000000,255.000000,True,False,0.00000000,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,True,True,True,both_correct
26_em_76,True,True,True,True,,- m p,- m p,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_76_0.bmp,data/2014/img/26_em_76.bmp,80,126,80,126,True,True,0.000000,255.000000,True,False,0.00000000,- m p,- m p,True,True,True,both_correct
26_em_77,True,True,True,True,,x ^ { i } e _ { i } = \sum _ { i } x ^ { i } e _ { i },x ^ { i } e _ { i } = \sum \limits _ { i } x ^ { i } e _ { i },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_77_0.bmp,data/2014/img/26_em_77.bmp,206,504,206,504,True,True,0.000000,255.000000,True,False,0.00000000,x ^ { i } e _ { i } = \sum \limits _ { i } x ^ { i } e _ { i },x ^ { i } e _ { i } = \sum \limits _ { i } x ^ { i } e _ { i },True,True,False,official_only
26_em_78,True,True,True,True,,1 6 9,1 6 9,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_78_0.bmp,data/2014/img/26_em_78.bmp,58,79,58,79,True,True,0.000000,255.000000,True,False,0.00000000,1 6 9,1 6 9,True,True,True,both_correct
26_em_79,True,True,True,True,,- a + b + c,- a + b + c,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_79_0.bmp,data/2014/img/26_em_79.bmp,72,173,72,173,True,True,0.000000,255.000000,True,False,0.00000000,- a + b + c,- a + b + c,True,True,True,both_correct
26_em_80,True,True,True,True,,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_80_0.bmp,data/2014/img/26_em_80.bmp,122,311,122,311,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,True,True,True,both_correct
26_em_81,True,True,True,True,,- 2 x + \sin ( 2 x + 2 ) - 2,- 2 x + \sin ( 2 x + 2 ) - 2,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_81_0.bmp,data/2014/img/26_em_81.bmp,98,411,98,411,True,True,0.000000,255.000000,True,False,0.00000000,- 2 x + \sin ( 2 x + 2 ) - 2,- 2 x + \sin ( 2 x + 2 ) - 2,True,True,True,both_correct
26_em_82,True,True,True,True,,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_82_0.bmp,data/2014/img/26_em_82.bmp,137,266,137,266,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t ),True,True,True,both_correct
26_em_83,True,True,True,True,,d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_83_0.bmp,data/2014/img/26_em_83.bmp,135,379,135,379,True,True,0.000000,255.000000,True,False,0.00000000,d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },True,True,True,both_correct
26_em_84,True,True,True,True,,S _ { \infty } = \lim _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },S _ { \infty } = \lim \limits _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_84_0.bmp,data/2014/img/26_em_84.bmp,149,663,149,663,True,True,0.000000,254.999985,True,False,0.00000000,S _ { \infty } = \lim \limits _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - v _ { 0 } } = \frac { a } { 1 - \infty },S _ { \infty } = \lim \limits _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - v _ { 0 } } = \frac { a } { 1 - \infty },True,False,False,both_wrong
26_em_85,True,True,True,True,,\log _ { u } g,\log _ { u } g,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_85_0.bmp,data/2014/img/26_em_85.bmp,82,134,82,134,True,True,0.000000,255.000000,True,False,0.00000000,\log _ { u } q,\log _ { u } q,True,False,False,both_wrong
26_em_86,True,True,True,True,,\log _ { a } x,\log _ { a } x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_86_0.bmp,data/2014/img/26_em_86.bmp,94,119,94,119,True,True,0.000000,255.000000,True,False,0.00000000,\log _ { a } x,\log _ { a } x,True,True,True,both_correct
26_em_87,True,True,True,True,,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_87_0.bmp,data/2014/img/26_em_87.bmp,129,370,129,370,True,True,0.000000,255.000000,True,False,0.00000000,\int x \cos ( x ) d x = \sin ( x ) - ( \sin ( x ) d x,\int x \cos ( x ) d x = \sin ( x ) - ( \sin ( x ) d x,True,False,False,both_wrong
26_em_88,True,True,True,True,,v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_88_0.bmp,data/2014/img/26_em_88.bmp,127,474,127,474,True,True,0.000000,255.000000,True,False,0.00000000,v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },True,True,True,both_correct
26_em_89,True,True,True,True,,x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_89_0.bmp,data/2014/img/26_em_89.bmp,132,533,132,533,True,True,0.000000,255.000000,True,False,0.00000000,x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 1 l _ { 2 } c _ { 2 },x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 1 l _ { 2 } c _ { 2 },True,False,False,both_wrong
26_em_90,True,True,True,True,,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_90_0.bmp,data/2014/img/26_em_90.bmp,112,281,112,281,True,True,0.000000,255.000000,True,False,0.00000000,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,True,True,True,both_correct
26_em_91,True,True,True,True,,k [ a ^ { - 1 } ],k [ a ^ { - 1 } ],True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_91_0.bmp,data/2014/img/26_em_91.bmp,73,127,73,127,True,True,0.000000,255.000000,True,False,0.00000000,k [ a ^ { - 1 } ],k [ a ^ { - 1 } ],True,True,True,both_correct
26_em_92,True,True,True,True,,- \frac { 1 1 \pi } { 8 },- \frac { 1 1 \pi } { 8 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_92_0.bmp,data/2014/img/26_em_92.bmp,129,181,129,181,True,True,0.000000,255.000000,True,False,0.00000000,- \frac { 1 1 r } { 8 },- \frac { 1 1 r } { 8 },True,False,False,both_wrong
26_em_93,True,True,True,True,,4 \times 4 + 4 - 4,4 \times 4 + 4 - 4,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_93_0.bmp,data/2014/img/26_em_93.bmp,75,201,75,201,True,True,0.000000,255.000000,True,False,0.00000000,4 \times 4 + 4 - 4,4 \times 4 + 4 - 4,True,True,True,both_correct
26_em_94,True,True,True,True,,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_94_0.bmp,data/2014/img/26_em_94.bmp,123,281,123,281,True,True,0.000000,255.000000,True,False,0.00000000,[ \frac { 1 } { 2 } \sin ^ { 2 } + 3 ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } + 3 ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],True,False,False,both_wrong
26_em_95,True,True,True,True,,\sqrt { a } \sqrt { b } = \sqrt { a b },\sqrt { a } \sqrt { b } = \sqrt { a b },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_95_0.bmp,data/2014/img/26_em_95.bmp,83,216,83,216,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { a } \sqrt { b } = \sqrt { a b },\sqrt { a } \sqrt { b } = \sqrt { a b },True,True,True,both_correct
26_em_96,True,True,True,True,,4 + 4 + \frac { 4 } { 4 },4 + 4 + \frac { 4 } { 4 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_96_0.bmp,data/2014/img/26_em_96.bmp,126,269,126,269,True,True,0.000000,255.000000,True,False,0.00000000,4 + 4 + \frac { 4 } { 4 },4 + 4 + \frac { 4 } { 4 },True,True,True,both_correct
26_em_97,True,True,True,True,,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_97_0.bmp,data/2014/img/26_em_97.bmp,100,217,100,217,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },True,True,True,both_correct
26_em_98,True,True,True,True,,( \sqrt { 2 } x + 2 ) ( x + 3 ),( \sqrt { 2 } x + 2 ) ( x + 3 ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_98_0.bmp,data/2014/img/26_em_98.bmp,106,229,106,229,True,True,0.000000,255.000000,True,False,0.00000000,( \sqrt { 2 } x + 2 ) ( x + 3 ),( \sqrt { 2 } x + 2 ) ( x + 3 ),True,True,True,both_correct
26_em_99,True,True,True,True,,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0",True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\26_em_99_0.bmp,data/2014/img/26_em_99.bmp,131,509,131,509,True,True,0.000000,254.999985,True,False,0.00000000,"1 0 , 0 0 0 + 1 0 0 0 0 = 1 1 . 0 0 0","1 0 , 0 0 0 + 1 0 0 0 0 = 1 1 . 0 0 0",True,False,False,both_wrong
27_em_100,True,True,True,True,,\sqrt { 4 5 },\sqrt { 4 5 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_100_0.bmp,data/2014/img/27_em_100.bmp,66,76,66,76,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { 1 5 },\sqrt { 1 5 },True,False,False,both_wrong
27_em_101,True,True,True,True,,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_101_0.bmp,data/2014/img/27_em_101.bmp,88,386,88,386,True,True,0.000000,255.000000,True,False,0.00000000,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },True,True,True,both_correct
27_em_102,True,True,True,True,,\lim _ { a \rightarrow \infty } f ( a ),\lim \limits _ { a \rightarrow \infty } f ( a ),False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_102_0.bmp,data/2014/img/27_em_102.bmp,105,240,105,240,True,True,0.000000,255.000000,True,False,0.00000000,\lim \limits _ { a \rightarrow \infty } f ( a ),\lim \limits _ { a \rightarrow \infty } f ( a ),True,True,False,official_only
27_em_103,True,True,True,True,,\exists y \exists x F,\exists y \exists x F,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_103_0.bmp,data/2014/img/27_em_103.bmp,78,130,78,130,True,True,0.000000,255.000000,True,False,0.00000000,\exists y 7 x F,\exists y 7 x F,True,False,False,both_wrong
27_em_104,True,True,True,True,,w = q _ { H } - q _ { C },w = q _ { H } - q _ { C },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_104_0.bmp,data/2014/img/27_em_104.bmp,70,226,70,226,True,True,0.000000,255.000000,True,False,0.00000000,w = q _ { H } - q _ { e },w = q _ { H } - q _ { e },True,False,False,both_wrong
27_em_105,True,True,True,True,,( a - 2 x ) ( a + 2 x ),( a - 2 x ) ( a + 2 x ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_105_0.bmp,data/2014/img/27_em_105.bmp,74,249,74,249,True,True,0.000000,255.000000,True,False,0.00000000,( a - 2 x ) ( a + 2 x ),( a - 2 x ) ( a + 2 x ),True,True,True,both_correct
27_em_106,True,True,True,True,,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_106_0.bmp,data/2014/img/27_em_106.bmp,83,449,83,449,True,True,0.000000,255.000000,True,False,0.00000000,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,True,True,True,both_correct
27_em_107,True,True,True,True,,\int k x ^ { n } d x = k \int x ^ { n } d x,\int k x ^ { n } d x = k \int x ^ { n } d x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\27_em_107_0.bmp,data/2014/img/27_em_107.bmp,120,347,120,347,True,True,0.000000,255.000000,True,False,0.00000000,\int k x ^ { n } d x = k \int x ^ { n } d x,\int k x ^ { n } d x = k \int x ^ { n } d x,True,True,True,both_correct
