sample_id,status,error,height,width,ground_truth_bttr,ground_truth_posformer,san_prediction,bttr_exact,bttr_no_limits,posformer_exact,posformer_no_limits,time_ms
UN19_1037_em_525,ok,,114,686,x _ { 0 } ^ { 2 } + x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = 1,x _ { 0 } ^ { 2 } + x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = 1,x _ { 0 } ^ { 2 } + x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = 1,1,1,1,1,137.607800
UN19_1025_em_349,ok,,127,489,y ^ { 3 } = z ^ { 3 } + \sqrt { z ^ { 6 } + 1 6 k ^ { 2 } },y ^ { 3 } = z ^ { 3 } + \sqrt { z ^ { 6 } + 1 6 k ^ { 2 } },y ^ { 3 } = z ^ { 3 } + \sqrt { z ^ { 6 } + 1 6 t ^ { 2 } },0,0,0,0,48.878000
UN19_1044_em_631,ok,,268,843,f = z ^ { 1 } ( \cos \theta z ^ { 2 } + \sin \theta z ^ { 1 } ),f = z ^ { 1 } ( \cos \theta z ^ { 2 } + \sin \theta z ^ { 1 } ),\int = z ^ { 1 } ( \cos \theta _ { 2 } + \sin,0,0,0,0,179.029900
UN19_1045_em_656,ok,,107,206,"\forall i , k","\forall i , k","V i , k",0,0,0,0,58.035900
UN19_1034_em_491,ok,,177,723,C _ { 1 } = \frac { N + 1 } { N - 1 } ( \frac { N + 1 } { 3 } - \frac { 2 } { 3 } ),C _ { 1 } = \frac { N + 1 } { N - 1 } ( \frac { N + 1 } { 3 } - \frac { 2 } { 3 } ),( n = \frac { N + 1 } { N - 1 } - \frac { N + 1 } { 3 } ),0,0,0,0,96.743000
UN19wb_1120_em_1182,ok,,106,521,y _ { - 1 } ^ { 2 } + y _ { 0 } ^ { 2 } = 1 + y _ { 1 } ^ { 2 } + y _ { 2 } ^ { 2 } + y _ { 3 } ^ { 2 } + y _ { 4 } ^ { 2 },y _ { - 1 } ^ { 2 } + y _ { 0 } ^ { 2 } = 1 + y _ { 1 } ^ { 2 } + y _ { 2 } ^ { 2 } + y _ { 3 } ^ { 2 } + y _ { 4 } ^ { 2 },y _ { 1 } ^ { 2 } + y _ { 0 } ^ { 2 } = 1 + y _ { 1 } ^ { 2 } + y _ { 2 } ^ { 2 } + y _ { 3 } ^ { 2 } + y _ { 4 } ^ { 2 },0,0,0,0,150.328900
UN19wb_1104_em_937,ok,,102,313,s _ { b } C = \frac { 1 } { 2 } C \times C,s _ { b } C = \frac { 1 } { 2 } C \times C,s _ { b } c = \frac { 1 } { 2 } ( x C,0,0,0,0,30.854500
UN19wb_1105_em_950,ok,,89,148,\cos ( v ),\cos ( v ),\cos ( v ),1,1,1,1,18.508900
UN19_1011_em_159,ok,,152,132,\int d B,\int d B,\int d B,1,1,1,1,58.616400
UN19_1004_em_55,ok,,291,460,\int d ^ { 4 } x \sqrt { g } R ^ { 3 },\int d ^ { 4 } x \sqrt { g } R ^ { 3 },\int d ^ { 4 } R ^ { 3 },0,0,0,0,168.290600
UN19_1003_em_38,ok,,135,414,g ^ { a b } = h ^ { a b } - n ^ { a } n ^ { b },g ^ { a b } = h ^ { a b } - n ^ { a } n ^ { b },g ^ { a b } = h ^ { a b } - n _ { n } ^ { a b },0,0,0,0,99.472900
ISICal19_1210_em_872,ok,,79,135,\tan x,\tan x,\tan x,1,1,1,1,17.329500
UN19_1036_em_523,ok,,151,591,z ( t ) = x ( t ) + i y ( t ),z ( t ) = x ( t ) + i y ( t ),r ( t ) = x ( t ) + i ( t ),0,0,0,0,106.458100
UN19wb_1119_em_1166,ok,,94,258,q ^ { 2 } = \tan \theta,q ^ { 2 } = \tan \theta,q ^ { 2 } = \tan \theta,1,1,1,1,72.015500
UN19wb_1108_em_997,ok,,77,585,- a _ { p - 1 } + 2 a _ { p } - a _ { p + 1 } + X = 0,- a _ { p - 1 } + 2 a _ { p } - a _ { p + 1 } + X = 0,- a _ { p - 1 + 2 a _ { p } - a _ { p } + 1 + x = 0 } - 1 + 2 a _ { p } - a _ { p + 1 } + 1 + x = 0,0,0,0,0,215.172900
UN19_1043_em_615,ok,,186,778,P _ { 2 } ( x ) = ( x - a ) ( x - b ),P _ { 2 } ( x ) = ( x - a ) ( x - b ),P _ { 2 } ( x ) = ( x - a ) ( x - b ),1,1,1,1,136.203400
UN19_1050_em_733,ok,,78,230,a \neq - b,a \neq - b,a \neq - b,1,1,1,1,21.556100
UN19_1048_em_691,ok,,99,595,( 4 9 \sqrt { 3 } \pm \sqrt { 5 2 5 9 } ) / 1 8,( 4 9 \sqrt { 3 } \pm \sqrt { 5 2 5 9 } ) / 1 8,( 4 9 \sqrt { 3 } \pm \sqrt { 5 2 5 9 } ) / 1 8,1,1,1,1,40.627600
UN19_1006_em_84,ok,,114,421,a - b \sqrt { P _ { e x c } },a - b \sqrt { P _ { e x c } },a - b \sqrt { p },0,0,0,0,78.916300
UN19wb_1106_em_965,ok,,110,423,( 1 6 \times 8 + 1 6 \times 8 ) = 2 5 6,( 1 6 \times 8 + 1 6 \times 8 ) = 2 5 6,( 1 6 \times 8 + 1 6 \times 8 ) = 2 5 6,1,1,1,1,101.934400
ISICal19_1201_em_751,ok,,84,400,x ^ { \prime } = ( a x + b ) ( c x + d ) ^ { - 1 },x ^ { \prime } = ( a x + b ) ( c x + d ) ^ { - 1 },x ^ { \prime } = ( a x + b ) ( c x + d ) ^ { - 1 },1,1,1,1,111.135800
UN19_1046_em_663,ok,,98,299,x = \frac { 4 \pi i } { 3 } + 2 \pi i n,x = \frac { 4 \pi i } { 3 } + 2 \pi i n,x = \frac { 4 i } { 3 } + z \pi i n,0,0,0,0,34.915300
ISICal19_1209_em_857,ok,,139,524,\sum _ { i } a _ { i } = 0 = \sum _ { i } t _ { i },\sum \limits _ { i } a _ { i } = 0 = \sum \limits _ { i } t _ { i },\sum _ { 2 } a _ { i } = 0 = \sum _ { 2 } ^ { 2 } t _ { i },0,0,0,0,93.815200
UN19_1049_em_716,ok,,151,716,"f ( x , y ) = a x ^ { 2 } + b x y + c y ^ { 2 }","f ( x , y ) = a x ^ { 2 } + b x y + c y ^ { 2 }","f ( x , y ) = a x ^ { 2 } + b x y + c y ^ { 2 }",1,1,1,1,97.766000
UN19_1035_em_497,ok,,161,264,- \frac { 1 8 5 8 } { 9 },- \frac { 1 8 5 8 } { 9 },- \frac { 1 8 5 8 } { 9 },1,1,1,1,109.165300
UN19_1001_em_14,ok,,131,392,\sum _ { a } \alpha _ { j } ^ { a } \alpha _ { j } ^ { a } = 1,\sum \limits _ { a } \alpha _ { j } ^ { a } \alpha _ { j } ^ { a } = 1,\sum _ { a } \alpha _ { j } ^ { a } \alpha _ { j } ^ { a } = 1,1,1,0,1,83.340100
UN19_1006_em_79,ok,,137,388,7 \times 7,7 \times 7,+ \times 7,0,0,0,0,87.607600
UN19wb_1113_em_1065,ok,,84,654,x d x = a _ { 1 } d x x + b _ { 1 } d y x + c _ { 1 } d x y + d _ { 1 } d y y,x d x = a _ { 1 } d x x + b _ { 1 } d y x + c _ { 1 } d x y + d _ { 1 } d y y,x d x = a _ { 1 } d x x + 4 d y x + 4 d x y + d \alpha y y,0,0,0,0,146.204600
UN19_1005_em_67,ok,,134,542,r = \sqrt { x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },r = \sqrt { x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },T = \sqrt { x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },0,0,0,0,122.993900
UN19_1034_em_488,ok,,200,740,- 4 ( \gamma + \log 4 ) + b - \frac { 4 B { \pi } ^ { 2 } { \sqrt { 1 - x } } } { { \sqrt { 1 + 3 x } } },- 4 ( \gamma + \log 4 ) + b - \frac { 4 B \pi ^ { 2 } \sqrt { 1 - x } } { \sqrt { 1 + 3 x } },- h ( \gamma + \log 4 ) + b - \sqrt { 1 + 3 x },0,0,0,0,156.774300
UN19wb_1105_em_949,ok,,123,188,\sqrt { \beta } m,\sqrt { \beta } m,\sqrt { \beta m },0,0,0,0,28.611600
UN19_1007_em_92,ok,,129,269,\sin ^ { n } ( t - t _ { 0 } ),\sin ^ { n } ( t - t _ { 0 } ),\sin ^ { n } ( t - t _ { 0 } ),1,1,1,1,30.220700
UN19_1047_em_681,ok,,149,396,\frac { x _ { 1 } } { \sqrt { \gamma } } + i \sqrt { \gamma } x _ { 2 },\frac { x _ { 1 } } { \sqrt { \gamma } } + i \sqrt { \gamma } x _ { 2 },\frac { x _ { 1 } } { \sqrt { \gamma } } + i \sqrt { \gamma } x _ { 2 },1,1,1,1,91.588100
UN19wb_1107_em_987,ok,,122,152,\frac { - 3 } { \sqrt { 3 6 0 } },\frac { - 3 } { \sqrt { 3 6 0 } },\frac { - 3 } { \sqrt { 3 6 0 } },1,1,1,1,79.081800
UN19_1038_em_554,ok,,131,740,"C _ { 2 } ( j , \frac { 1 } { 2 } , \ldots , \pm \frac { 1 } { 2 } ) = ( j - \frac { 1 } { 2 } ) ( j + 2 n - \frac { 3 } { 2 } ) + \frac { 1 } { 4 } n ( 2 n - 1 )","C _ { 2 } ( j , \frac { 1 } { 2 } , \ldots , \pm \frac { 1 } { 2 } ) = ( j - \frac { 1 } { 2 } ) ( j + 2 n - \frac { 3 } { 2 } ) + \frac { 1 } { 4 } n ( 2 n - 1 )","c _ { 2 } ( j , \ldots \pm \frac { 1 } { 2 } ) = ( j - \frac { 1 } { 2 } ) ( i + 2 n - \frac { 3 } { 2 } ) + \frac { 1 } { 4 } n ( 2 n - 1 )",0,0,0,0,175.497600
UN19wb_1109_em_1007,ok,,108,376,\sum _ { a } p _ { a } = \sum _ { a } X _ { a } = 0,\sum \limits _ { a } p _ { a } = \sum \limits _ { a } X _ { a } = 0,\sum _ { a } p _ { a } = \sum _ { a } X _ { a } = 0,1,1,0,1,45.803300
ISICal19_1205_em_813,ok,,145,454,- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) ^ { 2 } } { 3 2 },- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) ^ { 2 } } { 3 2 },- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) ^ { 2 } } { 3 2 },1,1,1,1,45.362100
UN19_1043_em_628,ok,,177,641,a ( x ) a ( y ) a ( z ),a ( x ) a ( y ) a ( z ),a ( x ) a ( y ) a ( z ),1,1,1,1,83.710800
UN19_1031_em_446,ok,,125,571,a [ 2 ] = \frac { 1 } { 2 } a _ { 2 } + a _ { 3 } + a _ { 4 } + \frac { 5 } { 2 },a [ 2 ] = \frac { 1 } { 2 } a _ { 2 } + a _ { 3 } + a _ { 4 } + \frac { 5 } { 2 },a [ 2 ] = \frac { 1 } { 2 } a _ { 2 } + a _ { 3 } + a _ { 4 } + \frac { 5 } { 2 },1,1,1,1,57.332400
ISICal19_1211_em_890,ok,,90,641,( 1 + 1 + 0 + 0 ) + ( 4 \times 0 ) + ( 4 \times 0 ),( 1 + 1 + 0 + 0 ) + ( 4 \times 0 ) + ( 4 \times 0 ),( 1 + 1 + 0 + 0 ) + ( 4 \times 0 ) + ( 4 \times 0 ),1,1,1,1,85.780500
UN19_1020_em_283,ok,,196,86,\frac { 6 } { 7 },\frac { 6 } { 7 },\frac { 6 } { 7 },1,1,1,1,163.000700
UN19_1030_em_421,ok,,125,319,\frac { 5 } { 1 2 } - \frac { 1 1 5 } { 8 } u ^ { - 2 },\frac { 5 } { 1 2 } - \frac { 1 1 5 } { 8 } u ^ { - 2 },\frac { 5 } { 1 2 } - \frac { 1 1 5 } { 8 } u ^ { - 2 },1,1,1,1,40.987500
UN19_1025_em_350,ok,,65,128,x y z,x y z,x y z,1,1,1,1,19.208100
UN19_1017_em_226,ok,,96,806,3 ^ { 8 } c ^ { 5 } + 3 ^ { 7 } c ^ { 4 } - 7 2 9 0 c ^ { 3 } - 1 7 8 2 c ^ { 2 } + 1 5 9 3 c + 1 7 1,3 ^ { 8 } c ^ { 5 } + 3 ^ { 7 } c ^ { 4 } - 7 2 9 0 c ^ { 3 } - 1 7 8 2 c ^ { 2 } + 1 5 9 3 c + 1 7 1,3 ^ { 3 } c ^ { 5 } + 3 ^ { 7 } c ^ { 4 } - 7 2 9 0 x ^ { 3 } - 1 7 8 2 c ^ { 2 } + 1 5 9 3 c + 1 7 1,0,0,0,0,222.863200
UN19_1040_em_580,ok,,182,188,\sqrt { \frac { 1 } { a } },\sqrt { \frac { 1 } { a } },\sqrt { \frac { 1 } { a } },1,1,1,1,99.200200
UN19_1024_em_337,ok,,183,721,"B = \int _ { 0 } ^ { x } d ^ { n } x \int _ { x _ { k } } ^ { x _ { k + 1 } } d y \int _ { x _ { l } } ^ { x _ { l + 1 } } d z f ( y , z )","B = \int \limits _ { 0 } ^ { x } d ^ { n } x \int \limits _ { x _ { k } } ^ { x _ { k + 1 } } d y \int \limits _ { x _ { l } } ^ { x _ { l + 1 } } d z f ( y , z )","B = \int _ { 0 } ^ { a } d ^ { n } x \int _ { k } ^ { d } d ^ { x } \int _ { \} } ^ { d } d f ( y , z )",0,0,0,0,111.703000
UN19_1032_em_457,ok,,140,795,( x ^ { 2 } - u x - v ) ( x ^ { 2 } + u x + v ) = 0,( x ^ { 2 } - u x - v ) ( x ^ { 2 } + u x + v ) = 0,( x ^ { 2 } - u x - v ) ( x ^ { 2 } + v x + v ) = 0,0,0,0,0,179.605100
UN19_1033_em_475,ok,,155,453,0 \leq \alpha \leq \sqrt { \frac { c } { 1 2 } },0 \leq \alpha \leq \sqrt { \frac { c } { 1 2 } },0 \leq \alpha \leq \sqrt { \frac { c } { 1 2 } },1,1,1,1,80.434600
UN19wb_1109_em_1005,ok,,65,230,x ^ { 1 } y ^ { 1 } = q y ^ { 1 } x ^ { 1 },x ^ { 1 } y ^ { 1 } = q y ^ { 1 } x ^ { 1 },x ^ { 1 } y ^ { 1 } = q y | x |,0,0,0,0,33.349600
ISICal19_1209_em_868,ok,,89,408,- 9 . 9 1 9 9,- 9 . 9 1 9 9,- q _ { n } g,0,0,0,0,67.918100
UN19wb_1107_em_978,ok,,110,286,\beta = \sqrt { 1 + b },\beta = \sqrt { 1 + b },\beta = \sqrt { 1 + b },1,1,1,1,69.342600
UN19wb_1107_em_985,ok,,157,273,\int a b = \int b a,\int a b = \int b a,\int a b = \int b a,1,1,1,1,71.575900
UN19_1005_em_65,ok,,148,655,"[ x , y ] = x y - y x","[ x , y ] = x y - y x","[ x , y ] = x y - y x",1,1,1,1,95.517500
UN19_1007_em_90,ok,,130,212,\frac { c } { 3 } = \frac { 1 1 } { 1 3 },\frac { c } { 3 } = \frac { 1 1 } { 1 3 },\frac { c } { 3 } = \frac { 1 1 } { 1 3 },1,1,1,1,79.984200
UN19_1047_em_683,ok,,145,201,\int d ^ { 2 } x F,\int d ^ { 2 } x F,\int d l ^ { 2 } x f,0,0,0,0,62.204500
UN19_1029_em_406,ok,,135,708,"\pm 1 , \pm 2 , \pm 3 , \pm 6","\pm 1 , \pm 2 , \pm 3 , \pm 6","\pm 1 , \pm 2 , \pm 3 , \pm 6",1,1,1,1,78.129900
UN19_1032_em_455,ok,,99,740,( 4 n - 4 ) - ( 2 n - 1 ) = 2 n - 3,( 4 n - 4 ) - ( 2 n - 1 ) = 2 n - 3,( 4 n - 4 ) - ( 2 n - 1 ) = 2 n - 3,1,1,1,1,38.656700
UN19_1033_em_477,ok,,104,197,i \ldots n,i \ldots n,i,0,0,0,0,18.589600
UN19_1025_em_352,ok,,128,208,x ^ { 3 } x ^ { 4 } x ^ { 5 },x ^ { 3 } x ^ { 4 } x ^ { 5 },x ^ { 3 } x ^ { 4 } x ^ { 5 },1,1,1,1,30.716800
UN19_1040_em_582,ok,,136,534,\tan a = 2 \beta,\tan a = 2 \beta,\tan a = 2 \beta,1,1,1,1,25.123300
UN19_1024_em_335,ok,,168,448,\sum _ { k } f _ { k } = \sum _ { k } h _ { k } = 1,\sum \limits _ { k } f _ { k } = \sum \limits _ { k } h _ { k } = 1,\sum _ { k } ^ { 1 } f _ { k } = \sum _ { k } ^ { k } h _ { k } = 1,0,0,0,0,92.722000
UN19_1031_em_444,ok,,91,340,x = \frac { 2 \pi } { \sqrt { 2 } } ( n + \frac { 1 } { 2 } ),x = \frac { 2 \pi } { \sqrt { 2 } } ( n + \frac { 1 } { 2 } ),x = \frac { 2 \pi } { \sqrt { 2 } } ( m + \frac { 1 } { 2 } ),0,0,0,0,88.161000
ISICal19_1211_em_892,ok,,108,351,\beta ^ { ( 3 ) } = - \frac { 1 7 } { 3 } \frac { 1 } { ( 4 \pi ) ^ { 4 } },\beta ^ { ( 3 ) } = - \frac { 1 7 } { 3 } \frac { 1 } { ( 4 \pi ) ^ { 4 } },\beta ^ { ( 3 ) } = - \frac { 1 7 } { 3 } \frac { 1 } { 4 \pi 4 4 } 4 4,0,0,0,0,48.632000
UN19_1020_em_281,ok,,134,515,C = \frac { 1 } { 3 2 } + \frac { 1 } { 9 6 } \log { 2 },C = \frac { 1 } { 3 2 } + \frac { 1 } { 9 6 } \log 2,c = \frac { 1 } { 3 2 } + \frac { 1 } { q _ { 6 } } \log 2,0,0,0,0,40.440600
UN19_1042_em_608,ok,,227,156,\frac { 6 } { \sqrt { 6 0 } },\frac { 6 } { \sqrt { 6 0 } },\frac { b } { \sqrt { 6 0 } },0,0,0,0,80.891700
UN19_1030_em_423,ok,,124,224,\log \sqrt { 2 \pi },\log \sqrt { 2 \pi },\log \sqrt { 2 \pi },1,1,1,1,79.770000
ISICal19_1205_em_811,ok,,120,188,- \frac { 3 9 3 } { 3 8 4 0 },- \frac { 3 9 3 } { 3 8 4 0 },- \frac { 3 a 3 } { 3 },0,0,0,0,52.480100
UN19wb_1119_em_1159,ok,,70,388,1 2 + 8 + 6 + 6 + 6,1 2 + 8 + 6 + 6 + 6,1 2 + 8 + 6 + 6 + 6,1,1,1,1,40.332700
UN19_1043_em_617,ok,,189,626,u + v + t + \frac { t ^ { n + 2 } } { u v } = 0,u + v + t + \frac { t ^ { n + 2 } } { u v } = 0,u + v + t + \frac { t ^ { n + 2 } } { u v } = 0,1,1,1,1,96.924400
UN19wb_1117_em_1126,ok,,96,575,3 + 7 + 1 2 7 = 1 3 7,3 + 7 + 1 2 7 = 1 3 7,3 + 7 + 1 2 7 = 1 3 7,1,1,1,1,144.184700
UN19_1050_em_731,ok,,132,323,\frac { 1 } { 2 } n ( n + 3 ) + 3,\frac { 1 } { 2 } n ( n + 3 ) + 3,\frac { 1 } { 2 } n ( n + 3 ) + 3,1,1,1,1,94.563400
UN19_1048_em_693,ok,,113,289,y = \pm \sqrt { - u },y = \pm \sqrt { - u },y = \pm \sqrt { - u },1,1,1,1,86.104100
UN19wb_1108_em_995,ok,,65,193,i u \sin x,i u \sin x,i \sin x,0,0,0,0,41.745400
UN19wb_1119_em_1164,ok,,123,649,r = \sqrt { ( x - x _ { 0 } ) ^ { 2 } + ( y - y _ { 0 } ) ^ { 2 } },r = \sqrt { ( x - x _ { 0 } ) ^ { 2 } + ( y - y _ { 0 } ) ^ { 2 } },\gamma = \sqrt { ( x - x _ { 0 } ) ^ { 2 } + ( y - y _ { 0 } ) ^ { 2 } },0,0,0,0,104.105300
UN19_1036_em_521,ok,,204,574,g = \frac { ( a + b ) ( a + b - 1 ) } { 2 },g = \frac { ( a + b ) ( a + b - 1 ) } { 2 },g = \frac { ( a + b ) ( a + b - 1 ) } { 2 },1,1,1,1,42.498600
ISICal19_1210_em_870,ok,,93,296,\sqrt { 1 - x } = \sum _ { n = 0 } ^ { \infty } \alpha _ { n } x ^ { n },\sqrt { 1 - x } = \sum \limits _ { n = 0 } ^ { \infty } \alpha _ { n } x ^ { n },\sqrt { 1 - x } = \sum _ { m \infty \infty } ^ { \infty } a _ { n } x ^ { n },0,0,0,0,49.841700
UN19wb_1113_em_1067,ok,,132,373,f = \lim _ { N \rightarrow \infty } f _ { N - i },f = \lim \limits _ { N \rightarrow \infty } f _ { N - i },f = \lim _ { N \rightarrow \infty } f N - i,0,0,0,0,37.422700
UN19_1049_em_714,ok,,160,544,w ( z ) = \sum _ { n \geq 0 } a _ { n } z ^ { 1 - n },w ( z ) = \sum \limits _ { n \geq 0 } a _ { n } z ^ { 1 - n },w ( z ) = \sum _ { n \geq 0 } ^ { 0 } a _ { n } z ^ { 1 - n },0,0,0,0,105.383000
UN19_1035_em_495,ok,,154,708,a x - b \log ( x ) \geq b ( 1 - \log \frac { b } { a } ),a x - b \log ( x ) \geq b ( 1 - \log \frac { b } { a } ),a x - b \log ( x ) \geq b ( 1 - \log \frac { b } { a } ),1,1,1,1,112.906300
ISICal19_1201_em_753,ok,,89,331,x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = 1,x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = 1,x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = 1,1,1,1,1,54.435700
UN19_1046_em_661,ok,,125,202,H _ { ( 2 ) } ^ { \frac { 2 } { 3 } - \frac { 1 } { 3 } - \frac { 1 } { 3 } } = 1,H _ { ( 2 ) } ^ { \frac { 2 } { 3 } - \frac { 1 } { 3 } - \frac { 1 } { 3 } } = 1,H ^ { \frac { 3 } { 3 } } \frac { 3 } { 3 } = 1,0,0,0,0,75.667500
ISICal19_1209_em_855,ok,,60,626,2 a _ { 1 } + 2 a _ { 2 } + 2 a _ { 3 } + 2 a _ { 4 } + 2 a _ { 5 } + 2 a _ { 6 },2 a _ { 1 } + 2 a _ { 2 } + 2 a _ { 3 } + 2 a _ { 4 } + 2 a _ { 5 } + 2 a _ { 6 },2 a _ { 1 } + 2 a _ { 2 } + 2 a _ { 3 } + 2 a _ { 4 } + 2 a _ { 5 } + 2 a _ { 6 },1,1,1,1,221.956500
UN19wb_1106_em_967,ok,,74,366,"6 + 8 + 1 6 , 6 + 6 + 8 + 1 0","6 + 8 + 1 6 , 6 + 6 + 8 + 1 0",6 + 8 + 1 6 . 6 + 6 + 8 + 1 0,0,0,0,0,65.535400
UN19_1006_em_86,ok,,164,325,\frac { a } { b } = \frac { k ^ { 2 } + 1 } { k ^ { 2 } - 1 },\frac { a } { b } = \frac { k ^ { 2 } + 1 } { k ^ { 2 } - 1 },\frac { a } { b } = \frac { k ^ { 2 } + 1 } { k ^ { 2 } - 1 },1,1,1,1,185.587400
UN19_1027_em_385,ok,,128,799,b + \frac { 4 B { \pi } ^ { 2 } { \sqrt { 1 - x } } } { { \sqrt { 1 + 3 x } } } - 4 ( \gamma + \log ( 4 ) ),b + \frac { 4 B \pi ^ { 2 } \sqrt { 1 - x } } { \sqrt { 1 + 3 x } } - 4 ( \gamma + \log ( 4 ) ),b + \frac { B \pi ^ { 2 } \sqrt { 1 - x } } { \sqrt { 1 + 3 x } } - 4 ( \gamma + \log,0,0,0,0,130.045500
UN19_1037_em_527,ok,,255,790,\frac { 1 } { k ^ { 2 } ( k + 1 ) } = \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k } + \frac { 1 } { k + 1 },\frac { 1 } { k ^ { 2 } ( k + 1 ) } = \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k } + \frac { 1 } { k + 1 },\frac { 1 } { k ^ { 2 } ( k + 1 ) } - \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k ^ { 2 } } + \frac { 1 } { k + 1 },0,0,0,0,239.186700
UN19_1027_em_378,ok,,141,431,\lim _ { k \rightarrow \infty } t _ { k } < \infty,\lim \limits _ { k \rightarrow \infty } t _ { k } < \infty,\lim _ { k \rightarrow \infty } r < \infty,0,0,0,0,90.347500
UN19_1051_em_737,ok,,107,716,3 \times 3 \times 3 + 1 0 \times 3 + 3,3 \times 3 \times 3 + 1 0 \times 3 + 3,3 \times 3 \times 3 + 1 0 \times 3 + 3,1,1,1,1,37.532900
UN19_1042_em_611,ok,,140,275,9 \times 9,9 \times 9,y \times 9,0,0,0,0,20.394400
UN19_1004_em_57,ok,,173,741,"P _ { m a x } = \frac { 8 \sqrt { 3 } } { 1 5 } = 0 , 9 2 4","P _ { m a x } = \frac { 8 \sqrt { 3 } } { 1 5 } = 0 , 9 2 4","\sqrt { m a x } = \frac { 8 \sqrt { 3 } } { 1 5 } , 9 2 4",0,0,0,0,119.946500
UN19_1034_em_493,ok,,177,565,x ^ { 3 } + x y ^ { 3 } + z ^ { 2 },x ^ { 3 } + x y ^ { 3 } + z ^ { 2 },x ^ { 3 } + x y ^ { 3 } + 2,0,0,0,0,150.077800
UN19wb_1104_em_935,ok,,109,526,g + 1 + n = ( n - 1 ) + 1 + n = 2 n,g + 1 + n = ( n - 1 ) + 1 + n = 2 n,y + 1 + n = ( n - 1 ) + 1 + n = 2 n,0,0,0,0,109.067500
UN19wb_1120_em_1180,ok,,80,344,X = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } ),X = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } ),x = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } ),0,0,0,0,100.345800
UN19wb_1105_em_952,ok,,91,117,x y t,x y t,x y t,1,1,1,1,17.096900
ISICal19_1202_em_766,ok,,154,447,\frac { y _ { 1 } x _ { 2 } - y _ { 2 } x _ { 1 } } { x _ { 2 } - x _ { 1 } },\frac { y _ { 1 } x _ { 2 } - y _ { 2 } x _ { 1 } } { x _ { 2 } - x _ { 1 } },\frac { y _ { 2 } x _ { 2 } - y _ { 2 } x _ { 1 } } { x _ { 2 } - x _ { 1 } },0,0,0,0,137.464800
UN19_1044_em_633,ok,,212,541,f = \sum _ { n } f _ { n } z ^ { n + 1 },f = \sum \limits _ { n } f _ { n } z ^ { n + 1 },\int = \sum _ { n } ^ { n } f _ { n } z ^ { n + 1 },0,0,0,0,191.385600
UN19_1045_em_654,ok,,137,178,\frac { 1 } { 3 ! 1 ! },\frac { 1 } { 3 ! 1 ! },\frac { 1 } { 3 ! 1 ! },1,1,1,1,24.451700
UN19_1028_em_400,ok,,122,834,f ( x ) g ( y ) - f ( y ) g ( x ) = f ( x + y ) [ V ( y ) - V ( x ) ],f ( x ) g ( y ) - f ( y ) g ( x ) = f ( x + y ) [ V ( y ) - V ( x ) ],f ( x ) g ( y ) - f ( y ) g ( x ) = f ( x + y ) ( v ( y ) - V ( x ) ),0,0,0,0,160.921600
UN19_1010_em_144,ok,,93,259,x _ { 1 } ^ { a } x _ { 2 } ^ { b } x _ { 3 } ^ { c },x _ { 1 } ^ { a } x _ { 2 } ^ { b } x _ { 3 } ^ { c },x _ { 1 } ^ { a } x _ { 2 } ^ { b } x _ { 3 } ^ { c },1,1,1,1,40.320200
UN19wb_1111_em_1049,ok,,123,379,f ^ { a b } = d a ^ { a b } + a ^ { a c } a ^ { c b },f ^ { a b } = d a ^ { a b } + a ^ { a c } a ^ { c b },\int ^ { 0 } = d a ^ { b } + a ^ { a c } a ^ { c b },0,0,0,0,89.894300
UN19wb_1116_em_1115,ok,,65,613,z ( s ) = \sin \theta \cos \phi r _ { 1 } + \sin \theta \sin \phi r _ { 2 } + \cos \theta r _ { 3 },z ( s ) = \sin \theta \cos \phi r _ { 1 } + \sin \theta \sin \phi r _ { 2 } + \cos \theta r _ { 3 },z ( s ) = \sin \theta \cos \phi _ { 1 } + \sin \sin d r _ { 2 } + \cos \theta _ { 3 },0,0,0,0,155.986100
