sample_id,status,error,height,width,ground_truth_bttr,ground_truth_posformer,san_prediction,bttr_exact,bttr_no_limits,posformer_exact,posformer_no_limits,time_ms
UN_119_em_405,ok,,71,93,\int \sqrt { \gamma },\int \sqrt { \gamma },\int \sqrt { \gamma },1,1,1,1,23.953900
UN_102_em_48,ok,,69,560,a = a _ { 0 } + a _ { 1 } + a _ { 2 },a = a _ { 0 } + a _ { 1 } + a _ { 2 },a = a _ { 0 } + a _ { 1 } + a _ { 2 },1,1,1,1,85.303000
UN_464_em_934,ok,,64,134,\sin ( t ),\sin ( t ),\sin ( t ),1,1,1,1,42.774800
UN_133_em_1126,ok,,68,170,x \neq z,x \neq z,x \neq 2,0,0,0,0,19.431800
UN_108_em_184,ok,,130,506,s ( n ) = \frac { 1 } { \sqrt { 2 } } ( \cos \frac { n \pi } { 4 } + \sin \frac { n \pi } { 4 } ) \cos \frac { n \pi } { 4 },s ( n ) = \frac { 1 } { \sqrt { 2 } } ( \cos \frac { n \pi } { 4 } + \sin \frac { n \pi } { 4 } ) \cos \frac { n \pi } { 4 },"S ( n ) = \frac { 1 } { \sqrt { 2 } } ( \cos \frac { \pi } { 4 } + \sin \frac { \pi } { 4 } ) , \frac { \pi } { 4 }",0,0,0,0,147.307700
UN_460_em_838,ok,,115,385,r = \sqrt { x _ { 6 } ^ { 2 } + x _ { 7 } ^ { 2 } + x _ { 8 } ^ { 2 } + x _ { 9 } ^ { 2 } },r = \sqrt { x _ { 6 } ^ { 2 } + x _ { 7 } ^ { 2 } + x _ { 8 } ^ { 2 } + x _ { 9 } ^ { 2 } },r = \sqrt { x ^ { 2 } + x ^ { 2 } + x _ { y } ^ { 2 } + x ^ { 2 } },0,0,0,0,100.534700
UN_465_em_953,ok,,146,174,\frac { 3 k } { k + 2 },\frac { 3 k } { k + 2 },\frac { 3 k } { k + 2 },1,1,1,1,105.661100
UN_109_em_222,ok,,58,78,B . 1,B . 1,B . 1,1,1,1,1,16.068100
UN_466_em_982,ok,,87,126,Y \times Y,Y \times Y,Y \times Y,1,1,1,1,14.155700
UN_102_em_30,ok,,65,144,+ c . c,+ c . c,+ c \cdot c,0,0,0,0,16.682400
UN_461_em_862,ok,,106,399,c _ { n + 1 } = \frac { n + 3 } { 2 n } ( c _ { n + 2 } - 2 c _ { n + 1 } ),c _ { n + 1 } = \frac { n + 3 } { 2 n } ( c _ { n + 2 } - 2 c _ { n + 1 } ),( h + 1 - \frac { n + 3 } { 2 n } ( ( n + 2 - 2 ( n + 1 ),0,0,0,0,92.039100
UN_460_em_840,ok,,99,232,- \frac { 1 } { 1 8 0 } \sqrt { 3 0 },- \frac { 1 } { 1 8 0 } \sqrt { 3 0 },- \frac { 1 } { 1 \gamma 0 } \sqrt { 3 0 },0,0,0,0,31.971800
UN_101_em_13,ok,,123,630,d s ^ { 2 } _ { d + 1 } = - { d x } ^ { 2 } + { d s } ^ { 2 } _ { d },d s _ { d + 1 } ^ { 2 } = - d x ^ { 2 } + d s _ { d } ^ { 2 },d s _ { d + 1 } ^ { 2 } = - d x ^ { 2 } + d s _ { d } ^ { 2 },0,0,1,1,123.183500
UN_455_em_700,ok,,163,497,r = \sqrt { x _ { 6 } ^ { 2 } + x _ { 7 } ^ { 2 } + x _ { 8 } ^ { 2 } },r = \sqrt { x _ { 6 } ^ { 2 } + x _ { 7 } ^ { 2 } + x _ { 8 } ^ { 2 } },r = \sqrt { x _ { 6 } ^ { 2 } + x ^ { 2 } + x _ { p } ^ { 2 } },0,0,0,0,75.569400
UN_118_em_372,ok,,78,295,| c | = | c _ { 1 } | + | c _ { 2 } | = 0,| c | = | c _ { 1 } | + | c _ { 2 } | = 0,| c | = | c _ { 1 } | + | c _ { 2 } | = 0,1,1,1,1,74.097600
UN_104_em_76,ok,,74,298,A B C = C B A,A B C = C B A,A B C = C B A,1,1,1,1,60.571700
UN_459_em_817,ok,,97,134,\int p _ { i } d x _ { i },\int p _ { i } d x _ { i },\int p _ { i } d x _ { i },1,1,1,1,22.566600
UN_131_em_1089,ok,,82,82,\int d x,\int d x,\int d x,1,1,1,1,51.694900
UN_463_em_909,ok,,81,315,- b \leq x \leq b,- b \leq x \leq b,- b \leq x \leq b,1,1,1,1,42.927800
UN_110_em_242,ok,,91,681,e ^ { \gamma ^ { 5 } } = \cos \alpha + \gamma ^ { 5 } \sin \alpha,e ^ { \gamma ^ { 5 } } = \cos \alpha + \gamma ^ { 5 } \sin \alpha,e ^ { r ^ { 5 } } = \cos \alpha + r ^ { 5 } \sin \alpha,0,0,0,0,233.526600
UN_111_em_260,ok,,94,375,\sum d _ { n } ^ { 2 } = \sum d _ { x } ^ { 2 },\sum d _ { n } ^ { 2 } = \sum d _ { x } ^ { 2 },\sum d _ { n } ^ { 2 } = \sum d _ { x } ^ { 2 },1,1,1,1,63.850100
UN_124_em_526,ok,,89,311,a = \sqrt { 2 \cos \gamma },a = \sqrt { 2 \cos \gamma },a = \sqrt { 2 \cos \gamma },1,1,1,1,32.008900
UN_454_em_687,ok,,84,365,t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) },t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) },t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) },1,1,1,1,89.109800
UN_116_em_338,ok,,92,166,x ^ { 2 } \log x,x ^ { 2 } \log x,x ^ { 2 } \log x,1,1,1,1,23.963000
UN_112_em_271,ok,,87,403,X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } ),X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } ),X _ { g } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } ),0,0,0,0,106.745700
UN_107_em_169,ok,,141,519,\frac { 2 } { \sqrt { 3 } } - \frac { 1 } { 2 \sqrt { 3 } } = \frac { 1 } { 2 \sqrt { 3 } } - ( - \frac { 1 } { \sqrt { 3 } } ) = \frac { \sqrt { 3 } } { 2 },\frac { 2 } { \sqrt { 3 } } - \frac { 1 } { 2 \sqrt { 3 } } = \frac { 1 } { 2 \sqrt { 3 } } - ( - \frac { 1 } { \sqrt { 3 } } ) = \frac { \sqrt { 3 } } { 2 },\frac { 2 } { \sqrt { 3 } } - \frac { 1 } { 2 \sqrt { 3 } } = \frac { 1 } { 2 \sqrt { 3 } } - ( - \frac { 1 } { \sqrt { 3 } } ) = \frac { \sqrt { 3 } } { 2 },1,1,1,1,90.757000
UN_455_em_724,ok,,77,417,2 1 \times 2 0 \times 8 \times 8,2 1 \times 2 0 \times 8 \times 8,2 1 \times 2 0 \times 8 \times 8,1,1,1,1,81.184400
UN_123_em_502,ok,,83,799,e _ { 2 } = ( 1 / 1 2 ) ( 9 + 4 ( c + 2 \sqrt { 2 } d ) ^ { 2 } \pm 4 \sqrt { 3 } ( c + 2 \sqrt { 2 } d ),e _ { 2 } = ( 1 / 1 2 ) ( 9 + 4 ( c + 2 \sqrt { 2 } d ) ^ { 2 } \pm 4 \sqrt { 3 } ( c + 2 \sqrt { 2 } d ),e _ { 2 } = ( l / 1 2 ) ( 9 + 4 ( c + 2 \sqrt { 2 } d ) ^ { 2 } \pm 4 \sqrt { 3 } ( c + 2 \sqrt { 2 } d ),0,0,0,0,231.648000
UN_128_em_1012,ok,,122,191,z ^ { \frac { 1 } { 6 } } \log z,z ^ { \frac { 1 } { 6 } } \log z,z ^ { \frac { 1 } { 6 } } \log z,1,1,1,1,30.937400
UN_109_em_206,ok,,123,382,\lim _ { t \rightarrow \infty } 2 f _ { 0 } ( t ) f _ { 1 } ( t ) = 0,\lim \limits _ { t \rightarrow \infty } 2 f _ { 0 } ( t ) f _ { 1 } ( t ) = 0,\lim _ { t \rightarrow \infty } 2 f _ { 0 } ( t ) f _ { 1 } ( t ) = 0,1,1,0,1,96.799500
UN_452_em_639,ok,,78,68,T ^ { n },T ^ { n },T ^ { n },1,1,1,1,24.343600
UN_457_em_752,ok,,71,136,s \neq t,s \neq t,s \neq t,1,1,1,1,47.904200
UN_456_em_735,ok,,73,310,m = 2 \tan \Delta \pi,m = 2 \tan \Delta \pi,m = 2 \tan \Delta \pi,1,1,1,1,62.189200
UN_122_em_485,ok,,138,640,\alpha _ { x y } e _ { x } e _ { y } + \alpha _ { y y } e _ { y } ^ { 2 },\alpha _ { x y } e _ { x } e _ { y } + \alpha _ { y y } e _ { y } ^ { 2 },\alpha _ { x y } e _ { k } e _ { y } + \alpha _ { y y } e _ { y } ^ { 2 },0,0,0,0,186.577800
UN_125_em_565,ok,,117,547,- x ^ { 2 } - x y ^ { 2 } + y ^ { 3 } = 0,- x ^ { 2 } - x y ^ { 2 } + y ^ { 3 } = 0,- x ^ { 2 } - x y ^ { 2 } + y ^ { 3 } = 0,1,1,1,1,119.492500
UN_458_em_782,ok,,90,215,f ( x ) = \sin x,f ( x ) = \sin x,f ( x ) = \sin x,1,1,1,1,24.277400
UN_129_em_1038,ok,,90,321,f - e _ { j } + e _ { 1 } + e _ { 9 },f - e _ { j } + e _ { 1 } + e _ { 9 },f - e _ { j } + e _ { 1 } + e _ { q },0,0,0,0,31.798300
UN_126_em_574,ok,,77,194,\log ( 1 - x ),\log ( 1 - x ),\log ( 1 - 2 ),0,0,0,0,23.107000
UN_122_em_478,ok,,206,525,x \rightarrow \frac { x - b x ^ { 2 } } { 1 - 2 b x + b ^ { 2 } x ^ { 2 } },x \rightarrow \frac { x - b x ^ { 2 } } { 1 - 2 b x + b ^ { 2 } x ^ { 2 } },x \rightarrow \frac { x - b x ^ { 2 } } { 1 - 2 b x + b ^ { 2 } x ^ { 2 } },1,1,1,1,199.933000
UN_129_em_1040,ok,,116,135,\frac { 2 n } { n + 1 },\frac { 2 n } { n + 1 },\frac { 2 n } { n + 1 },1,1,1,1,58.009200
UN_105_em_106,ok,,175,343,w = \frac { \sin ^ { 2 } \theta } { 1 + \cos ^ { 2 } \theta },w = \frac { \sin ^ { 2 } \theta } { 1 + \cos ^ { 2 } \theta },N = \frac { \sin ^ { 2 } \theta } { 1 + \cos ^ { 2 } \theta },0,0,0,0,109.845900
UN_463_em_910,ok,,102,341,N _ { 1 } ^ { 3 } = \frac { 2 } { 3 } N _ { 1 } + \frac { 1 } { 3 } N _ { 2 } + 1,N _ { 1 } ^ { 3 } = \frac { 2 } { 3 } N _ { 1 } + \frac { 1 } { 3 } N _ { 2 } + 1,N _ { 1 } ^ { 3 } = \frac { 2 } { 3 } N _ { 1 } + \frac { 1 } { 3 } N _ { 2 } + 1,1,1,1,1,95.325600
UN_131_em_1090,ok,,177,562,\sum _ { i _ { 1 } } m _ { i _ { 1 } } + \sum _ { j _ { 1 } } m _ { j _ { 1 } } - 2 \sum _ { k _ { 1 } } m _ { k _ { 1 } } = - 3,\sum \limits _ { i _ { 1 } } m _ { i _ { 1 } } + \sum \limits _ { j _ { 1 } } m _ { j _ { 1 } } - 2 \sum \limits _ { k _ { 1 } } m _ { k _ { 1 } } = - 3,\sum _ { i _ { 1 } } ^ { 1 } m _ { i } + \sum _ { j _ { 1 } } ^ { 1 } m _ { i } - 2 \sum _ { k _ { 1 } } m _ { k _ { i } } - 3,0,0,0,0,215.815600
UN_127_em_596,ok,,101,688,"f ( x , y ) = x ( 1 - x ) + y ( 1 - y ) - x y","f ( x , y ) = x ( 1 - x ) + y ( 1 - y ) - x y","f ( x , y ) = x ( 1 - x ) + y ( 1 - y ) - x y",1,1,1,1,81.499300
UN_116_em_321,ok,,90,322,"[ x , y ] = x \times y - y \times x","[ x , y ] = x \times y - y \times x","[ [ , y ) = a \times y - y \times z",0,0,0,0,30.337400
UN_134_em_1143,ok,,197,264,\frac { ( 4 \pi \sigma ) ^ { \frac { n } { 2 } } } { \sqrt { n + 1 } },\frac { ( 4 \pi \sigma ) ^ { \frac { n } { 2 } } } { \sqrt { n + 1 } },\frac { ( 4 \pi \sigma ) ^ { \frac { n } { 2 } } } { \sqrt { n + 1 } },1,1,1,1,187.275500
UN_107_em_170,ok,,109,400,[ a ( a + b ) 0 0 0 ( a + b ) a ],[ a ( a + b ) 0 0 0 ( a + b ) a ],[ a ( a + b ) 0 0 o ( a + b ) a ],0,0,0,0,86.234900
UN_117_em_346,ok,,83,210,1 \div 1 0,1 \div 1 0,1 \div 1 0,1,1,1,1,19.093700
UN_112_em_268,ok,,95,642,"B ( a , b ) = ( \frac { a + b } { b } ) ( \frac { a + b + 1 } { a } ) B ( a + 1 , b + 1 )","B ( a , b ) = ( \frac { a + b } { b } ) ( \frac { a + b + 1 } { a } ) B ( a + 1 , b + 1 )","B ( a , b ) = ( \frac { a + b } { b } ) ( \frac { a + b + 1 } { a } ) B ( a + 1 , b + 1 )",1,1,1,1,69.457800
UN_120_em_433,ok,,66,219,u \times u,u \times u,u \times u,1,1,1,1,44.643300
UN_125_em_558,ok,,78,56,\int L _ { 0 },\int L _ { 0 },\int l o,0,0,0,0,67.061500
UN_101_em_6,ok,,121,376,a \geq ( \frac { n - 3 } { n - 1 } ) ( \frac { 2 } { ( n - 1 ) c } ) ^ { \frac { 2 } { n - 3 } },a \geq ( \frac { n - 3 } { n - 1 } ) ( \frac { 2 } { ( n - 1 ) c } ) ^ { \frac { 2 } { n - 3 } },a \geq ( \frac { n - 3 } { n - 1 } ) ( \frac { 2 } { ( n - 1 ) } ) ^ { \frac { t } { 3 - 3 } },0,0,0,0,90.337800
UN_121_em_454,ok,,104,515,x ^ { 2 } = x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 },x ^ { 2 } = x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 },x ^ { 2 } = x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 },1,1,1,1,104.455700
UN_104_em_92,ok,,97,364,Y ^ { a } Y ^ { a } + Y ^ { 5 } Y ^ { 5 } = 5,Y ^ { a } Y ^ { a } + Y ^ { 5 } Y ^ { 5 } = 5,y ^ { a } y ^ { a } + y ^ { 5 } y ^ { 5 } = 5,0,0,0,0,137.326800
UN_452_em_641,ok,,81,155,\sqrt { 2 + \sqrt { 2 } },\sqrt { 2 + \sqrt { 2 } },\sqrt { 2 + \sqrt { 2 } },1,1,1,1,23.631200
UN_462_em_897,ok,,123,362,f _ { n } = x _ { n } + i y _ { n },f _ { n } = x _ { n } + i y _ { n },f _ { n } = x _ { n } + i y _ { n },1,1,1,1,41.397100
UN_453_em_663,ok,,88,318,\sin ^ { 2 } x \leq 1,\sin ^ { 2 } x \leq 1,\sin ^ { 2 } x \leq 1,1,1,1,1,28.832600
UN_102_em_29,ok,,86,97,\int H _ { 3 },\int H _ { 3 },\int H _ { 3 },1,1,1,1,18.207400
UN_451_em_615,ok,,102,187,\frac { 1 } { 3 } ( - \frac { 2 } { \beta ^ { 2 } } - n _ { a } ^ { 2 } ),\frac { 1 } { 3 } ( - \frac { 2 } { \beta ^ { 2 } } - n _ { a } ^ { 2 } ),\frac { 1 } { 3 } ( \frac { 2 } { \beta ^ { \beta } } - n ^ { 2 } ),0,0,0,0,44.632000
UN_455_em_719,ok,,112,310,\frac { 1 } { g } ( g - B ) \frac { 1 } { g + B },\frac { 1 } { g } ( g - B ) \frac { 1 } { g + B },\frac { 1 } { g } ( g - B ) \frac { 1 } { g + 3 },0,0,0,0,81.667400
UN_120_em_431,ok,,82,318,y _ { 1 } y _ { 2 } y _ { 3 } y _ { 4 } y _ { 5 },y _ { 1 } y _ { 2 } y _ { 3 } y _ { 4 } y _ { 5 },y _ { 1 } y _ { 2 } y _ { 3 } y _ { 4 } y _ { 5 },1,1,1,1,86.640800
UN_101_em_4,ok,,155,539,\frac { d A ^ { - 1 } } { d x } = - A ^ { - 1 } \frac { d A } { d x } A ^ { - 1 },\frac { d A ^ { - 1 } } { d x } = - A ^ { - 1 } \frac { d A } { d x } A ^ { - 1 },\frac { d A ^ { - 1 } } { d x } = - A ^ { - 1 } \frac { d A } { d x } A ^ { - 1 },1,1,1,1,122.892300
UN_121_em_456,ok,,65,185,v \times v,v \times v,v \times v,1,1,1,1,36.206900
UN_127_em_594,ok,,126,458,- \frac { n } { 2 } b - \frac { m } { 2 } b ^ { - 1 },- \frac { n } { 2 } b - \frac { m } { 2 } b ^ { - 1 },- \frac { n } { 2 } b - \frac { m } { 2 } b ^ { 1 },0,0,0,0,138.586500
UN_116_em_323,ok,,73,172,S _ { 1 4 } = \{ 3 \} \{ 5 \} \{ 7 \} \{ 9 \},S _ { 1 4 } = \{ 3 \} \{ 5 \} \{ 7 \} \{ 9 \},s _ { a } = 3 \} ( ( ) ) ( 7 ) ( r,0,0,0,0,33.896400
UN_134_em_1141,ok,,162,651,\alpha ^ { i } - 1 ^ { \alpha ^ { k } } - 1 ^ { \alpha ^ { k } } - 1,\alpha ^ { i } - 1 ^ { \alpha ^ { k } } - 1 ^ { \alpha ^ { k } } - 1,\alpha ^ { i } - 1 ^ { \alpha ^ { t } } - 1 ^ { k } - 1,0,0,0,0,149.826100
UN_123_em_498,ok,,86,282,\sqrt { - g } = \sin \theta,\sqrt { - g } = \sin \theta,\sqrt { - g } = \sin \theta,1,1,1,1,31.132400
UN_107_em_172,ok,,73,165,\cos k x,\cos k x,\cos k x,1,1,1,1,22.620800
UN_117_em_344,ok,,100,472,- \infty \leq y \leq \infty,- \infty \leq y \leq \infty,- \infty \leq y \leq \infty,1,1,1,1,75.382000
UN_131_em_1092,ok,,121,370,\lim _ { n \rightarrow \infty } n _ { c } / n = 1,\lim \limits _ { n \rightarrow \infty } n _ { c } / n = 1,\lim _ { n \rightarrow \infty } n _ { c } / n = 1,1,1,0,1,36.785300
UN_129_em_1042,ok,,58,121,a \neq e,a \neq e,a \neq e,1,1,1,1,19.818300
UN_105_em_104,ok,,116,331,R = \lim _ { n \rightarrow \infty } a _ { n } / a _ { n + 2 },R = \lim \limits _ { n \rightarrow \infty } a _ { n } / a _ { n + 2 },R = \lim _ { n \rightarrow \infty } a _ { n } / a _ { n + 2 },1,1,0,1,87.615700
UN_463_em_912,ok,,100,595,x ^ { 2 } + y ^ { 2 } + z ^ { 2 } - t ( t - 2 a ) = 0,x ^ { 2 } + y ^ { 2 } + z ^ { 2 } - t ( t - 2 a ) = 0,x ^ { 2 } + y ^ { 2 } + z ^ { 2 } - ( - ( t - 2 a ) = 0,0,0,0,0,144.540000
UN_114_em_310,ok,,78,192,x > b,x > b,x > b,1,1,1,1,22.938200
UN_451_em_617,ok,,59,78,N . n,N . n,N . n,1,1,1,1,22.432100
UN_118_em_369,ok,,117,456,\beta = 2 \cos ( \frac { \pi } { 1 2 } ) = \frac { 1 + \sqrt { 3 } } { \sqrt { 2 } },\beta = 2 \cos ( \frac { \pi } { 1 2 } ) = \frac { 1 + \sqrt { 3 } } { \sqrt { 2 } },\beta = 2 \cos ( \frac { \pi } { 2 } ) = \frac { 1 + \sqrt { 3 } } { \sqrt { 2 } },0,0,0,0,95.935900
UN_466_em_999,ok,,98,73,\frac { 9 } { 5 },\frac { 9 } { 5 },\frac { \phi } { 5 },0,0,0,0,87.927900
UN_452_em_643,ok,,82,76,h _ { y y },h _ { y y },h y y y,0,0,0,0,19.762700
UN_462_em_895,ok,,68,134,x \neq y,x \neq y,x f y,0,0,0,0,14.856000
UN_453_em_661,ok,,141,171,\frac { f } { 2 \sin \theta },\frac { f } { 2 \sin \theta },\frac { f } { 2 \sin \theta },1,1,1,1,81.884600
UN_104_em_90,ok,,105,434,y ^ { 2 } = ( x - b _ { 1 } ) ( x - b _ { 2 } ) ( x - b _ { 3 } ),y ^ { 2 } = ( x - b _ { 1 } ) ( x - b _ { 2 } ) ( x - b _ { 3 } ),y ^ { 2 } = ( x - b _ { 1 } ) ( x - b _ { 2 } ) ( x - b _ { s } ),0,0,0,0,144.209500
UN_109_em_204,ok,,106,186,2 ^ { - 7 / 9 } 3 ^ { - 1 / 3 },2 ^ { - 7 / 9 } 3 ^ { - 1 / 3 },2 ^ { - 7 / 9 - 1 1 3 } 3 ^ { - 1 1 3 },0,0,0,0,89.355300
UN_457_em_750,ok,,130,362,\frac { 2 } { 3 } ( 3 \pm 4 \sqrt { 6 } c + 4 c ^ { 2 } ),\frac { 2 } { 3 } ( 3 \pm 4 \sqrt { 6 } c + 4 c ^ { 2 } ),\frac { 2 } { 3 } ( 3 \pm 4 \sqrt { 6 c + 4 c ^ { 2 } ) },0,0,0,0,64.650000
UN_456_em_737,ok,,91,391,"[ - 0 . 6 6 1 7 , 0 . 6 6 1 7 ]","[ - 0 . 6 6 1 7 , 0 . 6 6 1 7 ]","[ - 0 . 6 6 1 7 , 0 . 6 6 1 7 ]",1,1,1,1,76.998200
UN_128_em_1010,ok,,84,84,h _ { z z },h _ { z z },h z z z,0,0,0,0,20.270000
UN_123_em_500,ok,,120,352,- \frac { 1 } { 3 } + 1 = - \frac { 2 } { 3 },- \frac { 1 } { 3 } + 1 = - \frac { 2 } { 3 },- \frac { 1 } { 3 } + 1 = - \frac { 2 } { 3 },1,1,1,1,79.835400
UN_126_em_576,ok,,82,343,x _ { a b } = x _ { a } - x _ { b },x _ { a b } = x _ { a } - x _ { b },x _ { a b } = a _ { a } - x _ { b },0,0,0,0,36.147700
UN_113_em_288,ok,,132,710,x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = x _ { 1 } x _ { 2 } x _ { 3 },x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } = x _ { 1 } x _ { 2 } x _ { 3 },x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } r x _ { 3 } ^ { 2 } = x _ { 1 } x _ { 2 } x _ { 3 },0,0,0,0,145.986300
UN_125_em_567,ok,,132,244,2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },2 ^ { \frac { 1 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },1,1,1,1,60.790400
UN_458_em_780,ok,,76,238,z = \tan x,z = \tan x,z = \tan x,1,1,1,1,54.718000
UN_134_em_1139,ok,,148,662,\lim _ { r \rightarrow \infty } e ^ { 2 r } ( n - H ( r ) ) = 2 n,\lim \limits _ { r \rightarrow \infty } e ^ { 2 r } ( n - H ( r ) ) = 2 n,\lim _ { r \rightarrow \infty } e ^ { 2 ^ { r } } ( n - H ( 1 ) ) = 2 n,0,0,0,0,92.575900
UN_122_em_487,ok,,114,253,- 7 ^ { - \frac { 1 } { 2 } } 2 ^ { - \frac { 5 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },- 7 ^ { - \frac { 1 } { 2 } } 2 ^ { - \frac { 5 } { 4 } } ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },- \frac { 1 } { 2 } 2 ^ { \frac { 1 } { 2 } } ( \frac { 5 + \sqrt { 3 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { x } },0,0,0,0,62.464500
UN_106_em_128,ok,,68,233,x > x _ { o },x > x _ { o },X > X _ { 0 },0,0,0,0,22.507800
UN_455_em_702,ok,,84,75,\int d k,\int d k,\int d k,1,1,1,1,19.030200
UN_118_em_370,ok,,79,355,( \sqrt { 3 } - \sqrt { 2 } ) < 2 c < ( \sqrt { 3 } + \sqrt { 2 } ),( \sqrt { 3 } - \sqrt { 2 } ) < 2 c < ( \sqrt { 3 } + \sqrt { 2 } ),( \sqrt { 3 } - \sqrt { 2 } ) < 2 c < ( \sqrt { 3 } + \sqrt { 2 } ),1,1,1,1,77.141400
UN_104_em_89,ok,,107,169,t = \sum _ { a } t _ { a },t = \sum \limits _ { a } t _ { a },t = \sum _ { a } t _ { a },1,1,0,1,98.014700
UN_461_em_860,ok,,102,361,x ^ { 5 } = r \sin \theta \sin \phi \cos \alpha,x ^ { 5 } = r \sin \theta \sin \phi \cos \alpha,x ^ { 5 } - r \sin \theta \sin \phi \cos a,0,0,0,0,77.915100
UN_133_em_1119,ok,,106,132,p ^ { k } x ^ { k },p ^ { k } x ^ { k },p ^ { k } x ^ { k },1,1,1,1,92.582400
UN_460_em_842,ok,,98,314,\sqrt { \frac { 2 } { \pi } } \cos { ( t - \frac { 3 \pi } { 4 } ) },\sqrt { \frac { 2 } { \pi } } \cos ( t - \frac { 3 \pi } { 4 } ),\sqrt { \frac { 2 } { \pi } } \cos ( t - \frac { \pi } { 4 } ),0,0,0,0,69.894700
UN_101_em_11,ok,,157,618,a _ { n } = \frac { - i \sqrt { n } } { 2 } ( q _ { n } + i \frac { 2 } { n } p _ { n } ),a _ { n } = \frac { - i \sqrt { n } } { 2 } ( q _ { n } + i \frac { 2 } { n } p _ { n } ),a _ { n } = \frac { - i \sqrt { n } } { 2 } ( q _ { n } + i \frac { 2 } { n } p _ { 1 } ),0,0,0,0,149.087100
UN_109_em_220,ok,,155,298,e ^ { \frac { 2 } { 3 } t _ { 1 } + \frac { 1 } { 3 } t _ { 2 } },e ^ { \frac { 2 } { 3 } t _ { 1 } + \frac { 1 } { 3 } t _ { 2 } },e ^ { \frac { 2 } { 3 } t } + \frac { 1 } { 3 } t _ { 2 },0,0,0,0,46.737300
UN_457_em_774,ok,,96,473,x _ { 1 } + x _ { 2 } + x _ { 3 } = 0,x _ { 1 } + x _ { 2 } + x _ { 3 } = 0,x _ { 1 } + x _ { 2 } + x _ { 3 } = 0,1,1,1,1,38.839300
UN_466_em_980,ok,,105,373,"- y , y , \frac { 1 } { 2 } p y , \frac { 1 } { 2 } p y","- y , y , \frac { 1 } { 2 } p y , \frac { 1 } { 2 } p y","- y , y , \frac { 1 } { 2 } p y , \frac { 1 } { 2 } p y",1,1,1,1,45.951400
UN_102_em_32,ok,,69,137,( 3 . 1 . 5 ),( 3 . 1 . 5 ),( 3 . 1 . 5 ),1,1,1,1,27.642200
UN_106_em_149,ok,,92,394,\sum ( x ^ { i } ) ^ { 2 } = ( x ^ { 0 } ) ^ { 2 },\sum ( x ^ { i } ) ^ { 2 } = ( x ^ { 0 } ) ^ { 2 },\sum ( x ^ { i } ) ^ { 2 } = ( x ^ { 0 } ) ^ { 2 },1,1,1,1,37.413100
UN_131_em_1076,ok,,99,351,[ a ( a + b ) c d c ( a + b ) a ],[ a ( a + b ) c d c ( a + b ) a ],[ a ( a + b ) c d ( ( a + b ) n ],0,0,0,0,85.116100
UN_454_em_685,ok,,77,331,\sum d _ { n } = \sum d _ { x } = 3 9 9,\sum d _ { n } = \sum d _ { x } = 3 9 9,\sum d _ { n } = \sum d x = 3 9 9,0,0,0,0,31.417800
UN_112_em_273,ok,,115,199,( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },( \frac { 5 - \sqrt { 3 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },0,0,0,0,85.263300
UN_125_em_543,ok,,81,166,\tan ( \pi z ),\tan ( \pi z ),\tan ( \pi z ),1,1,1,1,18.316800
UN_120_em_428,ok,,74,150,( 3 3 ) ^ { 3 } ( 7 3 ),( 3 3 ) ^ { 3 } ( 7 3 ),( 3 3 ) ^ { 3 } ( 7 3 ),1,1,1,1,24.571800
