index,sample_id,image_file,ground_truth_modelo1,ground_truth_modelo2,status,error,height,width,posformer_height,posformer_width,san_prediction,posformer_prediction,san_time_ms,posformer_time_ms,san_native_correct,posformer_native_correct,native_outcome,common_ground_truth,san_common_prediction,posformer_common_prediction,san_common_correct,posformer_common_correct,common_outcome
895,RIT_2014_174,RIT_2014_174.bmp,\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),ok,,115,466,115,466,\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { 1 } - y _ { n - 1 } - 1 ),\frac { 7 } { 0 } y _ { n } ( - y _ { n + 1 } + 2 y _ { 1 } - y _ { n - 1 ),52.82510000000684,502.73170000002665,0,0,Ambos fallan,\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { 1 } - y _ { n - 1 } - 1 ),\frac { 7 } { 0 } y _ { n } ( - y _ { n + 1 } + 2 y _ { 1 } - y _ { n - 1 ),0,0,Ambos fallan
896,514_em_334,514_em_334.bmp,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),ok,,189,748,189,748,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( z _ { n + 1 } + 1 ),\sum \limits _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum \limits _ { n = 1 } ^ { 4 } ( 2 n + 1 ),142.24550000000136,1062.5301999999692,0,1,Solo PosFormer,\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( z _ { n + 1 } + 1 ),\sum _ { n = 1 } ^ { 1 0 } ( 2 n + 1 ) - \sum _ { n = 1 } ^ { 4 } ( 2 n + 1 ),0,1,Solo PosFormer
897,519_em_443,519_em_443.bmp,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,ok,,91,839,91,839,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,179.5802999999978,707.3237000000177,1,1,Ambos aciertan,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1 2 1 = 1 x 1 0 ^ { 2 } + 2 x 1 0 ^ { 1 } + 1 x 1 0 ^ { 0 } = 1 0 0 + 2 0 + 1,1,1,Ambos aciertan
898,37_em_18,37_em_18.bmp,\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },ok,,129,612,129,612,\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },158.88949999998658,455.20310000000563,1,1,Ambos aciertan,\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },1,1,Ambos aciertan
899,518_em_434,518_em_434.bmp,\sum _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),\sum \limits _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),ok,,160,611,160,611,\sum _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),\sum \limits _ { n = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),170.475099999976,733.7592000000086,1,0,Solo SAN,\sum _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),\sum _ { r = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),\sum _ { n = 1 } ^ { n } r ^ { 2 } = \frac { 1 } { 6 } n ( 2 n + 1 ) ( n + 1 ),1,0,Solo SAN
900,RIT_2014_229,RIT_2014_229.bmp,\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },ok,,121,237,121,237,\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },33.99790000003122,256.44410000001017,1,1,Ambos aciertan,\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },1,1,Ambos aciertan
901,513_em_307,513_em_307.bmp,x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),ok,,116,544,116,544,x ( x ^ { 2 } - 2 y y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),190.1042000000075,799.1339999999809,0,0,Ambos fallan,x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 y ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 y y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),x ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ) + 2 g ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),0,0,Ambos fallan
902,503_em_27,503_em_27.bmp,\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 1 } ) ^ { 2 } },\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 1 } ) ^ { 2 } },ok,,135,569,135,569,\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 2 } ) ^ { 2 } },\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 1 } ) ^ { 2 } },185.51060000004327,763.5807999999997,0,1,Solo PosFormer,\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 1 } ) ^ { 2 } },\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 2 } ) ^ { 2 } },\sqrt { ( x _ { 2 } - x _ { 1 } ) ^ { 2 } + ( y _ { 2 } - y _ { 1 } ) ^ { 2 } },0,1,Solo PosFormer
903,519_em_441,519_em_441.bmp,\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) },\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) },ok,,141,260,141,260,\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { m ( \theta ) },\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { m ( \theta ) },38.26040000001285,267.07329999999274,0,0,Ambos fallan,\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { \sin ( \theta ) },\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { m ( \theta ) },\frac { 1 } { \tan ( \theta ) } = \frac { \cos ( \theta ) } { m ( \theta ) },0,0,Ambos fallan
904,RIT_2014_223,RIT_2014_223.bmp,\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),ok,,102,1009,102,1009,\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),177.19820000002073,709.0511000000106,1,1,Ambos aciertan,\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),1,1,Ambos aciertan
905,RIT_2014_253,RIT_2014_253.bmp,( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },ok,,107,200,107,200,( y ^ { \frac { 1 } { 2 } } ) ^ { b } \leq ( x,( y ^ { \frac { 1 } { 2 } } ) ^ { b } \leq ( x \frac { 1 } { b } ) ^ { b },62.83250000001317,393.80990000000793,0,0,Ambos fallan,( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },( y ^ { \frac { 1 } { 2 } } ) ^ { b } \leq ( x,( y ^ { \frac { 1 } { 2 } } ) ^ { b } \leq ( x \frac { 1 } { b } ) ^ { b },0,0,Ambos fallan
906,512_em_298,512_em_298.bmp,\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },ok,,170,493,170,493,\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },180.55329999998548,741.6085000000407,1,1,Ambos aciertan,\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },\frac { 1 } { 5 } + \frac { 3 } { 5 } = \frac { 1 + 3 } { 5 } = \frac { 4 } { 5 },1,1,Ambos aciertan
907,RIT_2014_178,RIT_2014_178.bmp,x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },ok,,103,413,103,413,x ^ { \frac { B } { q } = \sqrt { x ^ { p } } = \sqrt { x } } = \sqrt { x ^ { p } } = \sqrt { x },x ^ { \frac { p } { q } } = \sqrt [ n ] { x ^ { p } } = \sqrt [ 5 ] { x ^ { p } },90.160600000047,404.6098000000029,0,0,Ambos fallan,x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },x ^ { \frac { B } { q } = \sqrt { x ^ { p } } = \sqrt { x } } = \sqrt { x ^ { p } } = \sqrt { x },x ^ { \frac { p } { q } } = \sqrt [ n ] { x ^ { p } } = \sqrt [ 5 ] { x ^ { p } },0,0,Ambos fallan
908,519_em_444,519_em_444.bmp,x ^ { \frac { a } { b } } = \sqrt [ b ] { x ^ { a } } = \sqrt [ b ] { x } ^ { a },x ^ { \frac { a } { b } } = \sqrt [ b ] { x ^ { a } } = \sqrt [ b ] { x } ^ { a },ok,,123,500,123,500,x ^ { \frac { a } { b } } = \sqrt { x ^ { a } } = \sqrt { x } ^ { a },x ^ { \frac { a } { b } } = \sqrt { x ^ { a } } = \sqrt [ b ] { x } ^ { a },78.07869999999184,431.3333000000057,0,0,Ambos fallan,x ^ { \frac { a } { b } } = \sqrt [ b ] { x ^ { a } } = \sqrt [ b ] { x } ^ { a },x ^ { \frac { a } { b } } = \sqrt { x ^ { a } } = \sqrt { x } ^ { a },x ^ { \frac { a } { b } } = \sqrt { x ^ { a } } = \sqrt [ b ] { x } ^ { a },0,0,Ambos fallan
909,511_em_259,511_em_259.bmp,\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),ok,,118,861,118,861,\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),128.3498000000236,477.2073999999975,1,1,Ambos aciertan,\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),\sin x + \sin y = 2 \sin ( \frac { x + y } { 2 } ) \cos ( \frac { x - y } { 2 } ),1,1,Ambos aciertan
910,RIT_2014_170,RIT_2014_170.bmp,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),ok,,119,644,119,644,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),130.51000000001522,424.70099999997046,1,1,Ambos aciertan,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),1,1,Ambos aciertan
911,31_em_184,31_em_184.bmp,\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } },\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } },ok,,180,422,180,422,\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 \times \sqrt { 2 } } },\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } },145.79529999997476,352.1466999999916,0,1,Solo PosFormer,\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } },\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 \times \sqrt { 2 } } },\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } },0,1,Solo PosFormer
912,34_em_234,34_em_234.bmp,\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int \limits _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 },ok,,129,377,129,377,\int _ { 0 } ^ { \pi } ( \sin t ) - t ) d = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int \limits _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d = 2 - \frac { 1 } { 2 } \pi ^ { 2 },101.39100000003509,443.78679999999804,0,0,Ambos fallan,\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int _ { 0 } ^ { \pi } ( \sin t ) - t ) d = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d = 2 - \frac { 1 } { 2 } \pi ^ { 2 },0,0,Ambos fallan
913,32_em_220a,32_em_220a.bmp,d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),ok,,86,632,86,632,d = ( 2 4 E ^ { 5 } + 4 8 c ^ { 3 } + 8 t ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),d = ( 2 4 E + 4 8 \theta ^ { 3 } + 8 x ^ { 3 } + 2 4 C ^ { 2 } z + 1 6 c z ),183.7489999999775,634.2251000000374,0,0,Ambos fallan,d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),d = ( 2 4 E ^ { 5 } + 4 8 c ^ { 3 } + 8 t ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),d = ( 2 4 E + 4 8 \theta ^ { 3 } + 8 x ^ { 3 } + 2 4 C ^ { 2 } z + 1 6 c z ),0,0,Ambos fallan
914,RIT_2014_207,RIT_2014_207.bmp,\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum \limits _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },ok,,164,477,164,477,\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum \limits _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },191.6267000000289,875.4202000000078,1,1,Ambos aciertan,\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },1,1,Ambos aciertan
915,29_em_173,29_em_173.bmp,\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },ok,,209,825,209,825,\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },\frac { x ^ { 2 } + 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 x + 1 4 0 },176.996900000006,1300.7438999999863,1,0,Solo SAN,\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },\frac { x ^ { 2 } + 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 x + 1 4 0 },1,0,Solo SAN
916,26_em_94,26_em_94.bmp,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],ok,,123,281,123,281,[ \frac { 1 } { 2 } \sin ^ { \sin } ( 3 ) - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } + 3 ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],128.53150000000824,578.9332999999601,0,0,Ambos fallan,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { \sin } ( 3 ) - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } + 3 ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],0,0,Ambos fallan
917,32_em_201,32_em_201.bmp,\sum _ { k = 1 } ^ { n } ( c a _ { k } ) = c \sum _ { i = 1 } ^ { n } ( a _ { k } ),\sum \limits _ { k = 1 } ^ { n } ( c a _ { k } ) = c \sum \limits _ { i = 1 } ^ { n } ( a _ { k } ),ok,,145,361,145,361,\sum _ { n = 1 } ^ { n } ( ( a _ { n } ) = \sum _ { i = 1 } ^ { n } ( a _ { i } ),\sum \limits _ { k = 1 } ^ { n } ( ( a _ { k } ) = \sum \limits _ { i = 1 } ^ { n } ( a _ { i } ),90.87849999997388,477.4827000000528,0,0,Ambos fallan,\sum _ { k = 1 } ^ { n } ( c a _ { k } ) = c \sum _ { i = 1 } ^ { n } ( a _ { k } ),\sum _ { n = 1 } ^ { n } ( ( a _ { n } ) = \sum _ { i = 1 } ^ { n } ( a _ { i } ),\sum _ { k = 1 } ^ { n } ( ( a _ { k } ) = \sum _ { i = 1 } ^ { n } ( a _ { i } ),0,0,Ambos fallan
918,RIT_2014_286,RIT_2014_286.bmp,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,ok,,108,872,108,872,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,177.8818999999885,796.732899999995,0,0,Ambos fallan,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,0,0,Ambos fallan
919,514_em_329,514_em_329.bmp,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },ok,,168,1105,156,1024,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },190.50049999998464,1039.0729000000078,1,1,Ambos aciertan,( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },( 1 - 1 ) ^ { 3 } + 1 ^ { 3 } < \frac { 1 } { 4 } 2 ^ { 4 } < 1 ^ { 3 } + 2 ^ { 3 },1,1,Ambos aciertan
920,518_em_426,518_em_426.bmp,\pi \int _ { - R } ^ { R } R ^ { 2 } d x - \pi \int _ { - R } ^ { R } x ^ { 2 } d x,\pi \int \limits _ { - R } ^ { R } R ^ { 2 } d x - \pi \int \limits _ { - R } ^ { R } x ^ { 2 } d x,ok,,166,455,166,455,\pi \int _ { R } ^ { R } R ^ { 2 } d x - \pi \int _ { R } ^ { R } x ^ { 2 } d x,\pi \int \limits _ { - R } ^ { R } R ^ { 2 } d x - \pi \int \limits _ { - R } ^ { R } x ^ { 2 } d x,159.0265999999474,878.7017999999875,0,1,Solo PosFormer,\pi \int _ { - R } ^ { R } R ^ { 2 } d x - \pi \int _ { - R } ^ { R } x ^ { 2 } d x,\pi \int _ { R } ^ { R } R ^ { 2 } d x - \pi \int _ { R } ^ { R } x ^ { 2 } d x,\pi \int _ { - R } ^ { R } R ^ { 2 } d x - \pi \int _ { - R } ^ { R } x ^ { 2 } d x,0,1,Solo PosFormer
921,RIT_2014_165,RIT_2014_165.bmp,p _ { 1 } ^ { \beta _ { 1 } } p _ { 2 } ^ { \beta 2 } \ldots p _ { n } ^ { \beta n },p _ { 1 } ^ { \beta _ { 1 } } p _ { 2 } ^ { \beta 2 } \ldots p _ { n } ^ { \beta n },ok,,160,396,160,396,p _ { 1 } ^ { \beta } p _ { 2 } ^ { \beta _ { 2 } } \beta _ { 2 } p _ { n } ^ { \beta _ { n } },"\beta _ { 1 } , \beta _ { 0 } \beta _ { 2 } \infty } p _ { n } ^ { \beta _ { n } }",152.87179999995715,619.8642999999606,0,0,Ambos fallan,p _ { 1 } ^ { \beta _ { 1 } } p _ { 2 } ^ { \beta 2 } \ldots p _ { n } ^ { \beta n },p _ { 1 } ^ { \beta } p _ { 2 } ^ { \beta _ { 2 } } \beta _ { 2 } p _ { n } ^ { \beta _ { n } },"\beta _ { 1 } , \beta _ { 0 } \beta _ { 2 } \infty } p _ { n } ^ { \beta _ { n } }",0,0,Ambos fallan
