id,latex,linea_caption,imagen_existe,n_tokens,n_caracteres,ecuacion_vacia,archivo_imagen,ancho,alto,modo,formato,bytes,tinta_media,fraccion_tinta,bbox_ancho,bbox_alto,ocupacion_bbox,error_imagen,pixeles,relacion_aspecto,megapixeles,kilobytes,atipico_ancho,atipico_alto,atipico_relacion_aspecto,atipico_pixeles,atipico_fraccion_tinta,llaves_balanceadas,balance_final_llaves,profundidad_max_llaves,n_comandos,n_tokens_raros,proporcion_tokens_raros,grupo_longitud
RIT_2014_183,\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0,766,True,17,51,False,RIT_2014_183_0.bmp,410,121,L,BMP,50930,0.9317476153373718,0.931747631525902,410,121,1.0,,49610,3.3884297520661155,0.04961,49.736328125,False,False,False,False,False,True,0,1,3,0,0.0,Q3
RIT_2014_184,\lim _ { b \rightarrow \infty } f ( b ) = 0,767,True,13,43,False,RIT_2014_184_0.bmp,314,103,L,BMP,33626,0.919021725654602,0.9190217055222312,314,103,1.0,,32342,3.0485436893203883,0.032342,32.837890625,False,False,False,False,False,True,0,1,3,0,0.0,Q2
RIT_2014_185,\lim _ { n \rightarrow \infty } n \sin ( \frac { 2 ^ { \pi } } { n + 1 } ) - \lim _ { n \rightarrow \infty } n \frac { 2 \pi } { n + 1 } - 2 \pi,768,True,46,144,False,RIT_2014_185_0.bmp,648,200,L,BMP,130678,0.9481713175773621,0.9481712962962963,648,200,1.0,,129600,3.24,0.1296,127.615234375,False,False,False,True,False,True,0,2,12,0,0.0,Q4 larga
RIT_2014_186,\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),769,True,22,52,False,RIT_2014_186_0.bmp,496,113,L,BMP,57126,0.9234406352043152,0.9234406223237225,496,113,1.0,,56048,4.389380530973451,0.056048,55.787109375,False,False,False,False,False,True,0,1,3,0,0.0,Q3
RIT_2014_187,1 m,770,True,2,3,False,RIT_2014_187_0.bmp,107,76,L,BMP,9286,0.9109690189361572,0.9109690113133301,107,76,1.0,,8132,1.4078947368421053,0.008132,9.068359375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
RIT_2014_188,\cos ( x + y ) - \cos x \cos y - \sin x \sin y,771,True,16,46,False,RIT_2014_188_0.bmp,519,142,L,BMP,74918,0.9432548880577087,0.9432549051534641,519,142,1.0,,73698,3.6549295774647885,0.073698,73.162109375,False,False,False,False,False,True,0,0,5,0,0.0,Q3
RIT_2014_189,\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8,772,True,15,33,False,RIT_2014_189_0.bmp,327,136,L,BMP,45686,0.9287192225456238,0.9287191940996582,327,136,1.0,,44472,2.4044117647058822,0.044472,44.615234375,False,False,False,False,False,True,0,1,1,0,0.0,Q3
RIT_2014_18,\int d _ { X } = \int g t d t,773,True,12,29,False,RIT_2014_18_0.bmp,223,91,L,BMP,21462,0.9218942523002625,0.9218942492485094,223,91,1.0,,20293,2.4505494505494507,0.020293,20.958984375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_190,B \sin ( n \pi y ) = \sin ( \pi y ) + \frac { 1 } { 5 } \sin ( 3 \pi y ),774,True,27,72,False,RIT_2014_190_0.bmp,540,199,L,BMP,108538,0.9476456642150879,0.9476456355853341,540,199,1.0,,107460,2.71356783919598,0.10746,105.994140625,False,False,False,True,False,True,0,1,7,0,0.0,Q4 larga
RIT_2014_191,x [ \infty ] = \lim _ { z \rightarrow 1 ( z - 1 ) x ( z ) },775,True,21,59,False,RIT_2014_191_0.bmp,419,142,L,BMP,60718,0.9371071457862854,0.9371071296514168,419,142,1.0,,59498,2.9507042253521125,0.059498,59.294921875,False,False,False,False,False,True,0,1,3,0,0.0,Q3
RIT_2014_192,\frac { \log _ { b } x } { \log _ { b } a },776,True,17,43,False,RIT_2014_192_0.bmp,150,174,L,BMP,27526,0.9060536623001099,0.9060536398467433,150,174,1.0,,26100,0.8620689655172413,0.0261,26.880859375,False,False,False,False,False,True,0,2,3,0,0.0,Q3
RIT_2014_193,E _ { t o t } = \sum _ { n } E _ { n },777,True,18,38,False,RIT_2014_193_0.bmp,342,156,L,BMP,54742,0.9414642453193665,0.9414642375168691,342,156,1.0,,53352,2.1923076923076925,0.053352,53.458984375,False,False,False,False,False,True,0,1,1,0,0.0,Q3
RIT_2014_194,x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),778,True,33,65,False,RIT_2014_194_0.bmp,586,97,L,BMP,58114,0.9255831837654114,0.9255831955244361,586,97,1.0,,56842,6.041237113402062,0.056842,56.751953125,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
RIT_2014_195,\sqrt [ m ] { \sqrt [ n ] { x } },779,True,13,33,False,RIT_2014_195_0.bmp,140,80,L,BMP,12278,0.8681250214576721,0.868125,140,80,1.0,,11200,1.75,0.0112,11.990234375,False,False,False,False,False,True,0,2,2,0,0.0,Q2
RIT_2014_196,\int \sin ^ { 2 } x d x,780,True,9,23,False,RIT_2014_196_0.bmp,229,80,L,BMP,19638,0.9112445712089539,0.9112445414847161,229,80,1.0,,18320,2.8625,0.01832,19.177734375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_197,k _ { i } = \frac { x _ { i } } { \sum x _ { i } },781,True,22,50,False,RIT_2014_197_0.bmp,259,139,L,BMP,37218,0.932529628276825,0.9325296519541124,259,139,1.0,,36001,1.8633093525179856,0.036001,36.345703125,False,False,False,False,False,True,0,2,2,0,0.0,Q3
RIT_2014_198,| x | | y | = | x y |,782,True,11,21,False,RIT_2014_198_0.bmp,172,67,L,BMP,12602,0.8667997121810913,0.8667997223186393,172,67,1.0,,11524,2.5671641791044775,0.011524,12.306640625,False,False,False,False,False,True,0,0,0,0,0.0,Q2
RIT_2014_199,"X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }",783,True,43,90,False,RIT_2014_199_0.bmp,338,108,L,BMP,37798,0.9208579659461975,0.9208579881656804,338,108,1.0,,36504,3.1296296296296298,0.036504,36.912109375,False,False,False,False,False,True,0,2,1,0,0.0,Q4 larga
RIT_2014_19,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,784,True,19,37,False,RIT_2014_19_0.bmp,372,183,L,BMP,69154,0.9646571278572083,0.9646571478935307,372,183,1.0,,68076,2.0327868852459017,0.068076,67.533203125,False,False,False,False,False,True,0,3,0,0,0.0,Q3
RIT_2014_1,k < 1,785,True,3,5,False,RIT_2014_1_0.bmp,99,60,L,BMP,7078,0.90639728307724,0.9063973063973064,99,60,1.0,,5940,1.65,0.00594,6.912109375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
RIT_2014_200,\lim _ { n \rightarrow \infty } y _ { n } = 0,786,True,14,45,False,RIT_2014_200_0.bmp,246,126,L,BMP,32326,0.919279932975769,0.9192799070847851,246,126,1.0,,30996,1.9523809523809523,0.030996,31.568359375,False,False,False,False,False,True,0,1,3,0,0.0,Q3
RIT_2014_201,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,787,True,15,53,False,RIT_2014_201_0.bmp,510,92,L,BMP,48182,0.905157744884491,0.9051577152600171,510,92,1.0,,46920,5.543478260869565,0.04692,47.052734375,False,False,False,False,False,True,0,1,6,0,0.0,Q3
RIT_2014_202,c _ { 1 } x _ { 1 } + c _ { 2 } x _ { 2 } + \ldots + c _ { m } x _ { m },788,True,34,72,False,RIT_2014_202_0.bmp,651,113,L,BMP,74754,0.9414787292480469,0.9414787325149871,651,113,1.0,,73563,5.761061946902655,0.073563,73.001953125,False,False,False,False,False,True,0,1,1,0,0.0,Q4 larga
RIT_2014_203,\frac { \pi r ^ { 2 } } { 2 \pi },789,True,13,33,False,RIT_2014_203_0.bmp,187,155,L,BMP,30218,0.8991547226905823,0.8991547352078662,187,155,1.0,,28985,1.206451612903226,0.028985,29.509765625,False,False,False,False,False,True,0,2,3,0,0.0,Q2
RIT_2014_204,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,790,True,16,31,False,RIT_2014_204_0.bmp,421,77,L,BMP,33726,0.9013172388076782,0.9013172101058087,421,77,1.0,,32417,5.467532467532467,0.032417,32.935546875,False,False,False,False,False,True,0,0,0,0,0.0,Q3
RIT_2014_205,"\sigma _ { a } , \sigma _ { m }",791,True,11,31,False,RIT_2014_205_0.bmp,223,74,L,BMP,17654,0.9007999300956726,0.9007999030420555,223,74,1.0,,16502,3.0135135135135136,0.016502,17.240234375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_206,( a - b ) - c = a - ( b + c ) = a + ( - b - c ),792,True,24,47,False,RIT_2014_206_0.bmp,710,100,L,BMP,72278,0.9482535123825073,0.9482535211267605,710,100,1.0,,71000,7.1,0.071,70.583984375,False,False,True,False,False,True,0,0,0,0,0.0,Q4 larga
RIT_2014_207,\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },793,True,40,82,False,RIT_2014_207_0.bmp,477,164,L,BMP,79798,0.9468604326248169,0.9468604591706294,477,164,1.0,,78228,2.908536585365854,0.078228,77.927734375,False,False,False,False,False,True,0,1,1,0,0.0,Q4 larga
RIT_2014_208,\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },794,True,22,46,False,RIT_2014_208_0.bmp,277,174,L,BMP,49798,0.949852705001831,0.9498526909830284,277,174,1.0,,48198,1.5919540229885059,0.048198,48.630859375,False,False,False,False,False,True,0,1,1,0,0.0,Q3
RIT_2014_209,\int 3 \sin x d x,795,True,6,17,False,RIT_2014_209_0.bmp,197,103,L,BMP,21678,0.9181410670280457,0.9181410477551624,197,103,1.0,,20291,1.912621359223301,0.020291,21.169921875,False,False,False,False,False,True,0,0,2,0,0.0,Q1 corta
RIT_2014_20,[ e ],796,True,3,5,False,RIT_2014_20_0.bmp,63,64,L,BMP,5174,0.8807043433189392,0.8807043650793651,63,64,1.0,,4032,0.984375,0.004032,5.052734375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
RIT_2014_210,\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 },797,True,57,157,False,RIT_2014_210_0.bmp,872,145,L,BMP,127518,0.9281556606292725,0.9281556469471686,872,145,1.0,,126440,6.0137931034482754,0.12644,124.529296875,True,False,False,True,False,True,0,1,10,0,0.0,Q4 larga
RIT_2014_211,\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 },798,True,39,106,False,RIT_2014_211_0.bmp,333,142,L,BMP,48790,0.9158101677894592,0.9158101763735567,333,142,1.0,,47286,2.3450704225352115,0.047286,47.646484375,False,False,False,False,False,True,0,1,6,0,0.0,Q4 larga
RIT_2014_212,t _ { 0 } \leq t \leq b,799,True,9,23,False,RIT_2014_212_0.bmp,264,72,L,BMP,20086,0.9132470488548279,0.9132470538720538,264,72,1.0,,19008,3.6666666666666665,0.019008,19.615234375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_213,\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y },800,True,21,60,False,RIT_2014_213_0.bmp,597,161,L,BMP,97678,0.936837375164032,0.9368373960901818,597,161,1.0,,96117,3.7080745341614905,0.096117,95.388671875,False,False,False,False,False,True,0,1,6,0,0.0,Q3
RIT_2014_214,\sum _ { i = 1 } ^ { n + 1 } i = \sum _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) } { 2 } + n + 1,801,True,50,109,False,RIT_2014_214_0.bmp,807,174,L,BMP,141670,0.950319766998291,0.9503197595749833,807,174,1.0,,140418,4.637931034482759,0.140418,138.349609375,True,False,False,True,False,True,0,1,3,0,0.0,Q4 larga
RIT_2014_215,( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i ),802,True,44,111,False,RIT_2014_215_0.bmp,314,101,L,BMP,32994,0.9003279209136963,0.9003279308822602,314,101,1.0,,31714,3.108910891089109,0.031714,32.220703125,False,False,False,False,False,True,0,2,6,0,0.0,Q4 larga
RIT_2014_216,\lim _ { y \rightarrow x f ( y ) = f ( x ) },803,True,16,44,False,RIT_2014_216_0.bmp,339,147,L,BMP,51058,0.9436517953872681,0.9436517970019866,339,147,1.0,,49833,2.306122448979592,0.049833,49.861328125,False,False,False,False,False,True,0,1,2,0,0.0,Q3
RIT_2014_217,"v _ { \pm 1 , \pm 2 _ { , } \pm 3 }",804,True,15,35,False,RIT_2014_217_0.bmp,380,138,L,BMP,53518,0.9596872329711914,0.9596872616323417,380,138,1.0,,52440,2.753623188405797,0.05244,52.263671875,False,False,False,False,False,True,0,2,3,0,0.0,Q3
RIT_2014_218,\frac { \sin A + \sin 3 A } { \cos A + \cos 3 A } = \tan 2 A,805,True,21,60,False,RIT_2014_218_0.bmp,517,172,L,BMP,90518,0.9192906022071838,0.9192906302010706,517,172,1.0,,88924,3.005813953488372,0.088924,88.396484375,False,False,False,False,False,True,0,1,6,0,0.0,Q3
RIT_2014_219,m / q,806,True,3,5,False,RIT_2014_219_0.bmp,131,59,L,BMP,8866,0.9021865725517273,0.9021865700608099,131,59,1.0,,7729,2.2203389830508473,0.007729,8.658203125,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
RIT_2014_21,\sum _ { i = 1 } ^ { n + 1 } i,807,True,14,30,False,RIT_2014_21_0.bmp,147,168,L,BMP,25942,0.9298672080039978,0.9298671849692258,147,168,1.0,,24696,0.875,0.024696,25.333984375,False,False,False,False,False,True,0,1,1,0,0.0,Q3
RIT_2014_220,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,808,True,27,58,False,RIT_2014_220_0.bmp,809,108,L,BMP,88774,0.9458407759666443,0.9458407727876208,809,108,1.0,,87372,7.4907407407407405,0.087372,86.693359375,True,False,True,False,False,True,0,1,1,0,0.0,Q4 larga
RIT_2014_221,A + B + B = A + B,809,True,9,17,False,RIT_2014_221_0.bmp,235,68,L,BMP,17126,0.8613266348838806,0.8613266583229037,235,68,1.0,,15980,3.4558823529411766,0.01598,16.724609375,False,False,False,False,False,True,0,0,0,0,0.0,Q2
RIT_2014_222,\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },810,True,55,125,False,RIT_2014_222_0.bmp,722,191,L,BMP,139362,0.9525677561759949,0.9525677655146408,722,191,1.0,,137902,3.7801047120418847,0.137902,136.095703125,False,False,False,True,False,True,0,2,4,0,0.0,Q4 larga
RIT_2014_223,\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),811,True,33,80,False,RIT_2014_223_0.bmp,1009,102,L,BMP,104302,0.9301482439041138,0.930148273382693,1009,102,1.0,,102918,9.892156862745098,0.102918,101.857421875,True,False,True,True,False,True,0,1,5,0,0.0,Q4 larga
RIT_2014_224,\pm \frac { 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1,812,True,19,45,False,RIT_2014_224_0.bmp,600,192,L,BMP,116278,0.960277795791626,0.9602777777777778,600,192,1.0,,115200,3.125,0.1152,113.552734375,False,False,False,True,False,True,0,1,3,0,0.0,Q3
RIT_2014_225,"d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )",813,True,26,54,False,RIT_2014_225_0.bmp,469,91,L,BMP,44030,0.908502995967865,0.9085030108484267,469,91,1.0,,42679,5.153846153846154,0.042679,42.998046875,False,False,False,False,False,True,0,1,1,0,0.0,Q4 larga
RIT_2014_226,b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },814,True,25,49,False,RIT_2014_226_0.bmp,313,95,L,BMP,31098,0.9354632496833801,0.9354632587859425,313,95,1.0,,29735,3.294736842105263,0.029735,30.369140625,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
RIT_2014_227,( x ^ { 3 } - 2 x ^ { 2 } y + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),815,True,48,95,False,RIT_2014_227_0.bmp,532,125,L,BMP,67578,0.9194285869598389,0.9194285714285715,532,125,1.0,,66500,4.256,0.0665,65.994140625,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
RIT_2014_228,\int u ^ { 8 } \frac { d u } { 1 2 },816,True,15,36,False,RIT_2014_228_0.bmp,145,106,L,BMP,16766,0.8895250558853149,0.8895250487963565,145,106,1.0,,15370,1.3679245283018868,0.01537,16.373046875,False,False,False,False,False,True,0,1,2,0,0.0,Q3
RIT_2014_229,\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },817,True,24,78,False,RIT_2014_229_0.bmp,237,121,L,BMP,30118,0.8905394673347473,0.8905394567074659,237,121,1.0,,28677,1.9586776859504131,0.028677,29.412109375,False,False,False,False,False,True,0,2,7,0,0.0,Q4 larga
RIT_2014_22,3 . 0 0 0 0 0 0 0 1,818,True,10,19,False,RIT_2014_22_0.bmp,426,94,L,BMP,41310,0.938567578792572,0.9385675756667665,426,94,1.0,,40044,4.531914893617022,0.040044,40.341796875,False,False,False,False,False,True,0,0,0,0,0.0,Q2
RIT_2014_230,( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 },819,True,22,43,False,RIT_2014_230_0.bmp,264,90,L,BMP,24838,0.8952020406723022,0.8952020202020202,264,90,1.0,,23760,2.933333333333333,0.02376,24.255859375,False,False,False,False,False,True,0,1,0,0,0.0,Q3
RIT_2014_231,3 \sqrt { 7 },820,True,5,13,False,RIT_2014_231_0.bmp,96,63,L,BMP,7126,0.8903769850730896,0.8903769841269841,96,63,1.0,,6048,1.5238095238095237,0.006048,6.958984375,False,False,False,False,False,True,0,1,1,0,0.0,Q1 corta
RIT_2014_232,\sqrt { \frac { 9 . 8 1 } { l } } = \pi,821,True,15,39,False,RIT_2014_232_0.bmp,185,92,L,BMP,18374,0.8966509699821472,0.8966509988249118,185,92,1.0,,17020,2.010869565217391,0.01702,17.943359375,False,False,False,False,False,True,0,2,3,0,0.0,Q3
RIT_2014_233,A ^ { T },822,True,5,9,False,RIT_2014_233_0.bmp,65,76,L,BMP,6246,0.9196356534957886,0.9196356275303643,65,76,1.0,,4940,0.8552631578947368,0.00494,6.099609375,False,False,False,False,False,True,0,1,0,0,0.0,Q1 corta
RIT_2014_234,\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },823,True,17,45,False,RIT_2014_234_0.bmp,159,127,L,BMP,21398,0.9063537120819092,0.9063536869212103,159,127,1.0,,20193,1.2519685039370079,0.020193,20.896484375,False,False,False,False,False,True,0,2,3,0,0.0,Q3
RIT_2014_235,\lim _ { x \rightarrow c } f ( x ),824,True,11,34,False,RIT_2014_235_0.bmp,190,106,L,BMP,21430,0.8915590643882751,0.8915590863952334,190,106,1.0,,20140,1.7924528301886793,0.02014,20.927734375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_236,n \neq a,825,True,3,8,False,RIT_2014_236_0.bmp,207,75,L,BMP,16678,0.9196135401725769,0.9196135265700484,207,75,1.0,,15525,2.76,0.015525,16.287109375,False,False,False,False,False,True,0,0,1,0,0.0,Q1 corta
RIT_2014_237,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,826,True,21,41,False,RIT_2014_237_0.bmp,290,96,L,BMP,29110,0.9191810488700867,0.9191810344827587,290,96,1.0,,27840,3.0208333333333335,0.02784,28.427734375,False,False,False,False,False,True,0,1,0,0,0.0,Q3
RIT_2014_238,r ^ { - k },827,True,6,11,False,RIT_2014_238_0.bmp,119,94,L,BMP,12358,0.9302699565887451,0.9302699803325586,119,94,1.0,,11186,1.2659574468085106,0.011186,12.068359375,False,False,False,False,False,True,0,1,0,0,0.0,Q1 corta
RIT_2014_239,\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } },828,True,35,73,False,RIT_2014_239_0.bmp,178,138,L,BMP,25918,0.8830402493476868,0.8830402214623025,178,138,1.0,,24564,1.289855072463768,0.024564,25.310546875,False,False,False,False,False,True,0,2,1,0,0.0,Q4 larga
RIT_2014_23,1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },829,True,18,35,False,RIT_2014_23_0.bmp,286,115,L,BMP,34198,0.9402554035186768,0.9402553967771359,286,115,1.0,,32890,2.4869565217391303,0.03289,33.396484375,False,False,False,False,False,True,0,1,0,0,0.0,Q3
RIT_2014_240,| z - z _ { 1 } | = | z - z _ { 2 } |,830,True,19,37,False,RIT_2014_240_0.bmp,210,77,L,BMP,17402,0.8856524229049683,0.8856524427953,210,77,1.0,,16170,2.727272727272727,0.01617,16.994140625,False,False,False,False,False,True,0,1,0,0,0.0,Q3
RIT_2014_241,\sqrt { a } \sqrt { a } = a,831,True,10,27,False,RIT_2014_241_0.bmp,282,76,L,BMP,22662,0.9161067605018616,0.916106756252333,282,76,1.0,,21432,3.710526315789474,0.021432,22.130859375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_242,"\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}",832,True,25,51,False,RIT_2014_242_0.bmp,314,150,L,BMP,48478,0.9273885488510132,0.9273885350318471,314,150,1.0,,47100,2.0933333333333333,0.0471,47.341796875,False,False,False,False,False,True,0,1,2,0,0.0,Q4 larga
RIT_2014_243,\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 ),833,True,21,44,False,RIT_2014_243_0.bmp,180,115,L,BMP,21778,0.895797073841095,0.8957971014492754,180,115,1.0,,20700,1.565217391304348,0.0207,21.267578125,False,False,False,False,False,True,0,1,1,0,0.0,Q3
RIT_2014_244,1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1,834,True,21,41,False,RIT_2014_244_0.bmp,303,100,L,BMP,31478,0.9090428948402405,0.909042904290429,303,100,1.0,,30300,3.03,0.0303,30.740234375,False,False,False,False,False,True,0,2,0,0,0.0,Q3
RIT_2014_245,b ^ { 3 } - 3 / 2 b,835,True,10,19,False,RIT_2014_245_0.bmp,158,79,L,BMP,13718,0.9025797247886658,0.9025797147892965,158,79,1.0,,12482,2.0,0.012482,13.396484375,False,False,False,False,False,True,0,1,0,0,0.0,Q2
RIT_2014_246,7 5 8 8,836,True,4,7,False,RIT_2014_246_0.bmp,108,64,L,BMP,7990,0.8614004850387573,0.8614004629629629,108,64,1.0,,6912,1.6875,0.006912,7.802734375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
RIT_2014_247,1 \pm \sqrt { 2 },837,True,6,17,False,RIT_2014_247_0.bmp,222,77,L,BMP,18326,0.9224289059638977,0.9224289224289224,222,77,1.0,,17094,2.883116883116883,0.017094,17.896484375,False,False,False,False,False,True,0,1,2,0,0.0,Q1 corta
RIT_2014_248,\frac { 2 - p } { \sqrt { 1 - p } },838,True,14,35,False,RIT_2014_248_0.bmp,155,121,L,BMP,19954,0.8950679898262024,0.8950679818715009,155,121,1.0,,18755,1.28099173553719,0.018755,19.486328125,False,False,False,False,False,True,0,2,2,0,0.0,Q3
RIT_2014_249,N - 1,839,True,3,5,False,RIT_2014_249_0.bmp,73,56,L,BMP,5334,0.9001957178115845,0.9001956947162426,73,56,1.0,,4088,1.3035714285714286,0.004088,5.208984375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
RIT_2014_24,\frac { n + 1 - 1 } { n + 1 } = \frac { n } { n + 1 },840,True,23,53,False,RIT_2014_24_0.bmp,419,151,L,BMP,64498,0.9372678399085999,0.9372678562961324,419,151,1.0,,63269,2.774834437086093,0.063269,62.986328125,False,False,False,False,False,True,0,1,2,0,0.0,Q3
RIT_2014_250,R _ { r l },841,True,6,11,False,RIT_2014_250_0.bmp,100,77,L,BMP,8778,0.904285728931427,0.9042857142857142,100,77,1.0,,7700,1.2987012987012987,0.0077,8.572265625,False,False,False,False,False,True,0,1,0,0,0.0,Q1 corta
RIT_2014_251,\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 },842,True,15,41,False,RIT_2014_251_0.bmp,217,131,L,BMP,29898,0.9208850860595703,0.9208850740493193,217,131,1.0,,28427,1.6564885496183206,0.028427,29.197265625,False,False,False,False,False,True,0,2,3,0,0.0,Q3
RIT_2014_252,\cos \alpha + i \sin \alpha,843,True,6,27,False,RIT_2014_252_0.bmp,325,87,L,BMP,29614,0.9056763648986816,0.9056763925729443,325,87,1.0,,28275,3.735632183908046,0.028275,28.919921875,False,False,False,False,False,True,0,0,4,0,0.0,Q1 corta
RIT_2014_253,( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },844,True,35,80,False,RIT_2014_253_0.bmp,200,107,L,BMP,22478,0.8917757272720337,0.8917757009345795,200,107,1.0,,21400,1.8691588785046729,0.0214,21.951171875,False,False,False,False,False,True,0,2,3,0,0.0,Q4 larga
RIT_2014_254,\frac { 1 } { 2 } \div \frac { 3 } { 4 },845,True,15,40,False,RIT_2014_254_0.bmp,258,144,L,BMP,38518,0.9446059465408325,0.9446059431524548,258,144,1.0,,37152,1.7916666666666667,0.037152,37.615234375,False,False,False,False,False,True,0,1,3,0,0.0,Q3
RIT_2014_255,m _ { k } = p _ { k } - p _ { k - 1 },846,True,19,37,False,RIT_2014_255_0.bmp,279,100,L,BMP,29078,0.9260215163230896,0.9260215053763441,279,100,1.0,,27900,2.79,0.0279,28.396484375,False,False,False,False,False,True,0,1,0,0,0.0,Q3
RIT_2014_256,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }",847,True,27,58,False,RIT_2014_256_0.bmp,379,127,L,BMP,49338,0.9482890963554382,0.9482891155755926,379,127,1.0,,48133,2.984251968503937,0.048133,48.181640625,False,False,False,False,False,True,0,1,1,0,0.0,Q4 larga
RIT_2014_257,\frac { 1 1 } { 3 } \sqrt { 3 },848,True,12,31,False,RIT_2014_257_0.bmp,136,98,L,BMP,14406,0.9061374664306641,0.9061374549819928,136,98,1.0,,13328,1.3877551020408163,0.013328,14.068359375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
RIT_2014_258,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },849,True,29,73,False,RIT_2014_258_0.bmp,270,118,L,BMP,33174,0.9271500110626221,0.9271500313873196,270,118,1.0,,31860,2.288135593220339,0.03186,32.396484375,False,False,False,False,False,True,0,1,4,0,0.0,Q4 larga
RIT_2014_259,- \sum _ { i } P _ { i } \log _ { n } P _ { i },850,True,21,47,False,RIT_2014_259_0.bmp,256,115,L,BMP,30518,0.919599175453186,0.9195991847826087,256,115,1.0,,29440,2.226086956521739,0.02944,29.802734375,False,False,False,False,False,True,0,1,2,0,0.0,Q3
RIT_2014_25,\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),851,True,19,49,False,RIT_2014_25_0.bmp,400,89,L,BMP,36678,0.8843258619308472,0.8843258426966292,400,89,1.0,,35600,4.49438202247191,0.0356,35.818359375,False,False,False,False,False,True,0,0,4,0,0.0,Q3
