id,archivo_modelo1,archivo_modelo2,bytes_modelo1,bytes_modelo2,ancho_modelo1,alto_modelo1,ancho_modelo2,alto_modelo2,modo_modelo1,modo_modelo2,sha256_modelo1,sha256_modelo2,hash_igual,misma_forma_pixeles,pixeles_iguales,mae_pixeles,max_diferencia_pixel,mismas_dimensiones,mismo_tamano_bytes
RIT_2014_155,RIT_2014_155_0.bmp,RIT_2014_155.bmp,7126,7126,96,63,96,63,L,L,d1221847e47af2d3577469c2aa52f5460bf226cbb39955b84a66c0c6740a3126,d1221847e47af2d3577469c2aa52f5460bf226cbb39955b84a66c0c6740a3126,True,True,True,0.0,0,True,True
RIT_2014_156,RIT_2014_156_0.bmp,RIT_2014_156.bmp,7610,7610,89,71,89,71,L,L,e58e54cca69d755337a8db49af6207f1eb24d8c047a4597353f856bfa8b401c3,e58e54cca69d755337a8db49af6207f1eb24d8c047a4597353f856bfa8b401c3,True,True,True,0.0,0,True,True
RIT_2014_157,RIT_2014_157_0.bmp,RIT_2014_157.bmp,34446,34446,342,97,342,97,L,L,a786ce7ac2e9a0e6f2c4577bfdc6ed107ad7eb84e83daab76e41297281ea11a2,a786ce7ac2e9a0e6f2c4577bfdc6ed107ad7eb84e83daab76e41297281ea11a2,True,True,True,0.0,0,True,True
RIT_2014_158,RIT_2014_158_0.bmp,RIT_2014_158.bmp,23618,23618,139,161,139,161,L,L,da3039369b652809b5b2bef95f6ddaf6464e563513c55b7480716228c44d236b,da3039369b652809b5b2bef95f6ddaf6464e563513c55b7480716228c44d236b,True,True,True,0.0,0,True,True
RIT_2014_159,RIT_2014_159_0.bmp,RIT_2014_159.bmp,31078,31078,240,125,240,125,L,L,ec0b76e0875e7741c48f31bee42d32eb546179c12bf8547cbaf879aaef318712,ec0b76e0875e7741c48f31bee42d32eb546179c12bf8547cbaf879aaef318712,True,True,True,0.0,0,True,True
RIT_2014_16,RIT_2014_16_0.bmp,RIT_2014_16.bmp,11734,11734,146,72,146,72,L,L,69f2ff40f3d9bf7aa0865ad40a135c5d66a1d1da3e19cc237f597f60c79c4f41,69f2ff40f3d9bf7aa0865ad40a135c5d66a1d1da3e19cc237f597f60c79c4f41,True,True,True,0.0,0,True,True
RIT_2014_160,RIT_2014_160_0.bmp,RIT_2014_160.bmp,17654,17654,223,74,223,74,L,L,b3787519a5e41f9843284352ab899b3a9cebe3c458296bf0964d3d48952ebbc3,b3787519a5e41f9843284352ab899b3a9cebe3c458296bf0964d3d48952ebbc3,True,True,True,0.0,0,True,True
RIT_2014_161,RIT_2014_161_0.bmp,RIT_2014_161.bmp,40678,40678,396,100,396,100,L,L,9fa0fbce4a6e601c01a04366d82d21c547d2a8f7a771fe24431dde270fe1f073,9fa0fbce4a6e601c01a04366d82d21c547d2a8f7a771fe24431dde270fe1f073,True,True,True,0.0,0,True,True
RIT_2014_162,RIT_2014_162_0.bmp,RIT_2014_162.bmp,80066,80066,362,217,362,217,L,L,ddd520193e3f018916534011262b175f1ca4cfa1ab2bd220e35a79be3333cd37,ddd520193e3f018916534011262b175f1ca4cfa1ab2bd220e35a79be3333cd37,True,True,True,0.0,0,True,True
RIT_2014_163,RIT_2014_163_0.bmp,RIT_2014_163.bmp,46518,46518,284,160,284,160,L,L,af943aa7946b5f2e9840e8bac30340130114a8396a0ea23f49992c3bed775307,af943aa7946b5f2e9840e8bac30340130114a8396a0ea23f49992c3bed775307,True,True,True,0.0,0,True,True
RIT_2014_164,RIT_2014_164_0.bmp,RIT_2014_164.bmp,37550,37550,373,97,373,97,L,L,ca9a1e14b8b01183af0d4024f7141600e39c7a1d49d748f4a82fec77e32cffcc,ca9a1e14b8b01183af0d4024f7141600e39c7a1d49d748f4a82fec77e32cffcc,True,True,True,0.0,0,True,True
RIT_2014_165,RIT_2014_165_0.bmp,RIT_2014_165.bmp,64438,64438,396,160,396,160,L,L,7a93a59d853e52ecea1a707c7e3ff764088ce9180dc6c1837d244e087c4b872e,7a93a59d853e52ecea1a707c7e3ff764088ce9180dc6c1837d244e087c4b872e,True,True,True,0.0,0,True,True
RIT_2014_166,RIT_2014_166_0.bmp,RIT_2014_166.bmp,61054,61054,407,147,407,147,L,L,f61643fd66cd500b5ea5e0f7db115184e2befcaec273a862d8dd39dd96d16230,f61643fd66cd500b5ea5e0f7db115184e2befcaec273a862d8dd39dd96d16230,True,True,True,0.0,0,True,True
RIT_2014_167,RIT_2014_167_0.bmp,RIT_2014_167.bmp,34738,34738,394,85,394,85,L,L,558721a5236bf0d383f211b793aa4edf9ca5641a942573c85358a3ca06527158,558721a5236bf0d383f211b793aa4edf9ca5641a942573c85358a3ca06527158,True,True,True,0.0,0,True,True
RIT_2014_168,RIT_2014_168_0.bmp,RIT_2014_168.bmp,214798,214798,1095,195,1095,195,L,L,0f02f87e7d16febf8c6d4668d3f233e07e31e41697fb10e780a8c90fa9ebf01e,0f02f87e7d16febf8c6d4668d3f233e07e31e41697fb10e780a8c90fa9ebf01e,True,True,True,0.0,0,True,True
RIT_2014_169,RIT_2014_169_0.bmp,RIT_2014_169.bmp,11054,11054,114,86,114,86,L,L,3f4c4e7abde983fccce0824033352af077c4463d21e8c2a341115eb1f2597744,3f4c4e7abde983fccce0824033352af077c4463d21e8c2a341115eb1f2597744,True,True,True,0.0,0,True,True
RIT_2014_17,RIT_2014_17_0.bmp,RIT_2014_17.bmp,15046,15046,144,97,144,97,L,L,cb5102050a952c797c717a551014a8a700478910a58d0afbf20e1d89838e9edf,cb5102050a952c797c717a551014a8a700478910a58d0afbf20e1d89838e9edf,True,True,True,0.0,0,True,True
RIT_2014_170,RIT_2014_170_0.bmp,RIT_2014_170.bmp,77714,77714,644,119,644,119,L,L,454047bd20e8064e8f5ea05a7c21805e181b976cd41a391b4b1f3fa7aeb8628e,454047bd20e8064e8f5ea05a7c21805e181b976cd41a391b4b1f3fa7aeb8628e,True,True,True,0.0,0,True,True
RIT_2014_171,RIT_2014_171_0.bmp,RIT_2014_171.bmp,37114,37114,306,117,306,117,L,L,5c170b9d8f9fb59290600fba359b86897469af2b0933af2f2659315694b204c8,5c170b9d8f9fb59290600fba359b86897469af2b0933af2f2659315694b204c8,True,True,True,0.0,0,True,True
RIT_2014_172,RIT_2014_172_0.bmp,RIT_2014_172.bmp,74338,74338,443,165,443,165,L,L,c478c0ef9f032ec1a55ae0d4b79307af3004a63ee5137fd35425bafff84bb7a8,c478c0ef9f032ec1a55ae0d4b79307af3004a63ee5137fd35425bafff84bb7a8,True,True,True,0.0,0,True,True
RIT_2014_173,RIT_2014_173_0.bmp,RIT_2014_173.bmp,46374,46374,302,149,302,149,L,L,a1d101c48affaf5fd04d25fe9d1700fe6aa19f5a8e8ccc67565b9f121f296b80,a1d101c48affaf5fd04d25fe9d1700fe6aa19f5a8e8ccc67565b9f121f296b80,True,True,True,0.0,0,True,True
RIT_2014_174,RIT_2014_174_0.bmp,RIT_2014_174.bmp,54898,54898,466,115,466,115,L,L,1b7da644830e58c1f1de2122fad6db7aa59aea4b926d7600dfc41b9c0329c870,1b7da644830e58c1f1de2122fad6db7aa59aea4b926d7600dfc41b9c0329c870,True,True,True,0.0,0,True,True
RIT_2014_175,RIT_2014_175_0.bmp,RIT_2014_175.bmp,45590,45590,428,104,428,104,L,L,3cc655d2381bcf3c412341d91700641392dc6e042156cdf460c6aa73a1a3a936,3cc655d2381bcf3c412341d91700641392dc6e042156cdf460c6aa73a1a3a936,True,True,True,0.0,0,True,True
RIT_2014_176,RIT_2014_176_0.bmp,RIT_2014_176.bmp,5718,5718,77,58,77,58,L,L,4b6e9d003d93642610fd6cbba063b5b5551b83aa7e2c18e22fb50106f7c1e698,4b6e9d003d93642610fd6cbba063b5b5551b83aa7e2c18e22fb50106f7c1e698,True,True,True,0.0,0,True,True
RIT_2014_177,RIT_2014_177_0.bmp,RIT_2014_177.bmp,46086,46086,461,97,461,97,L,L,5722c29b79080ea33d6e21cb357ae31bc8d8592c0b080de2c62828119b01f4f2,5722c29b79080ea33d6e21cb357ae31bc8d8592c0b080de2c62828119b01f4f2,True,True,True,0.0,0,True,True
RIT_2014_178,RIT_2014_178_0.bmp,RIT_2014_178.bmp,43926,43926,413,103,413,103,L,L,053a3bb6d888a8bc932e2e81fd8dd8165b6dc89623d1f5b3288da53235b28255,053a3bb6d888a8bc932e2e81fd8dd8165b6dc89623d1f5b3288da53235b28255,True,True,True,0.0,0,True,True
RIT_2014_179,RIT_2014_179_0.bmp,RIT_2014_179.bmp,51262,51262,407,123,407,123,L,L,cf5ec67ae0974ec82b4b8ec9f77fc7125546e250ec1efe257fe589ca8ca69686,cf5ec67ae0974ec82b4b8ec9f77fc7125546e250ec1efe257fe589ca8ca69686,True,True,True,0.0,0,True,True
RIT_2014_18,RIT_2014_18_0.bmp,RIT_2014_18.bmp,21462,21462,223,91,223,91,L,L,2d98a21f0c1b658d537ec2077b86380b929ff0ee510eaf2e6475509d152143c3,2d98a21f0c1b658d537ec2077b86380b929ff0ee510eaf2e6475509d152143c3,True,True,True,0.0,0,True,True
RIT_2014_180,RIT_2014_180_0.bmp,RIT_2014_180.bmp,48578,48578,499,95,499,95,L,L,7d04696f31a63fccca7abf44d45bbf42548700cd5cca6351b5347116695ac99c,7d04696f31a63fccca7abf44d45bbf42548700cd5cca6351b5347116695ac99c,True,True,True,0.0,0,True,True
RIT_2014_181,RIT_2014_181_0.bmp,RIT_2014_181.bmp,20090,20090,193,97,193,97,L,L,790797afb49e7417dccf9f9c5e77de1d7ad556f91e6418776e902a7aee5f4fb0,790797afb49e7417dccf9f9c5e77de1d7ad556f91e6418776e902a7aee5f4fb0,True,True,True,0.0,0,True,True
RIT_2014_182,RIT_2014_182_0.bmp,RIT_2014_182.bmp,32970,32970,265,119,265,119,L,L,08b9ba2190205b90e90d1a2509d1c68e5b6d4188b93a4b1b83d14c995cedeee7,08b9ba2190205b90e90d1a2509d1c68e5b6d4188b93a4b1b83d14c995cedeee7,True,True,True,0.0,0,True,True
RIT_2014_183,RIT_2014_183_0.bmp,RIT_2014_183.bmp,50930,50930,410,121,410,121,L,L,5dc38bb8dd485bc89e2ac536aad2648ede96683051ad5b18a43cedb597ca7088,5dc38bb8dd485bc89e2ac536aad2648ede96683051ad5b18a43cedb597ca7088,True,True,True,0.0,0,True,True
RIT_2014_184,RIT_2014_184_0.bmp,RIT_2014_184.bmp,33626,33626,314,103,314,103,L,L,82cfb4148595d0f3df06ed95da246fffb83d1b8d2c805788f152ed17bbcfe928,82cfb4148595d0f3df06ed95da246fffb83d1b8d2c805788f152ed17bbcfe928,True,True,True,0.0,0,True,True
RIT_2014_185,RIT_2014_185_0.bmp,RIT_2014_185.bmp,130678,130678,648,200,648,200,L,L,e00a9da72f737c79f4b39a65d8ef21aaae2ebd501c700ef36f954fc01cf62143,e00a9da72f737c79f4b39a65d8ef21aaae2ebd501c700ef36f954fc01cf62143,True,True,True,0.0,0,True,True
RIT_2014_186,RIT_2014_186_0.bmp,RIT_2014_186.bmp,57126,57126,496,113,496,113,L,L,afd77dfa966a0a622fb82404d8fce5f6c3f11698c39f4568e21472917cfd89f1,afd77dfa966a0a622fb82404d8fce5f6c3f11698c39f4568e21472917cfd89f1,True,True,True,0.0,0,True,True
RIT_2014_187,RIT_2014_187_0.bmp,RIT_2014_187.bmp,9286,9286,107,76,107,76,L,L,3f040967f91ccebf753fefd0147659a56f0f330cad5db074bcf46efa8407617e,3f040967f91ccebf753fefd0147659a56f0f330cad5db074bcf46efa8407617e,True,True,True,0.0,0,True,True
RIT_2014_188,RIT_2014_188_0.bmp,RIT_2014_188.bmp,74918,74918,519,142,519,142,L,L,fc09126734c22886bee0cb288ab4e6e311846278901c18e7a1b91b26df2eb2e9,fc09126734c22886bee0cb288ab4e6e311846278901c18e7a1b91b26df2eb2e9,True,True,True,0.0,0,True,True
RIT_2014_189,RIT_2014_189_0.bmp,RIT_2014_189.bmp,45686,45686,327,136,327,136,L,L,8498ef18f5b0f585cb8d11a385318251467f1b5d8caed553f7798279b47525ab,8498ef18f5b0f585cb8d11a385318251467f1b5d8caed553f7798279b47525ab,True,True,True,0.0,0,True,True
RIT_2014_19,RIT_2014_19_0.bmp,RIT_2014_19.bmp,69154,69154,372,183,372,183,L,L,8034dd97be03f8455c86b4b0505ec50bc71b790a4ef8384c82e3e8b115e325b2,8034dd97be03f8455c86b4b0505ec50bc71b790a4ef8384c82e3e8b115e325b2,True,True,True,0.0,0,True,True
RIT_2014_190,RIT_2014_190_0.bmp,RIT_2014_190.bmp,108538,108538,540,199,540,199,L,L,a32ce318691d664fa1848168f65a1d56972e6bd9b9fc6d9a323ad7e0f562385a,a32ce318691d664fa1848168f65a1d56972e6bd9b9fc6d9a323ad7e0f562385a,True,True,True,0.0,0,True,True
RIT_2014_191,RIT_2014_191_0.bmp,RIT_2014_191.bmp,60718,60718,419,142,419,142,L,L,dd29a0a713fa362c74d373a62588e6b8e7ab311727a2bc6a0fd5d0b1e1cdb920,dd29a0a713fa362c74d373a62588e6b8e7ab311727a2bc6a0fd5d0b1e1cdb920,True,True,True,0.0,0,True,True
RIT_2014_192,RIT_2014_192_0.bmp,RIT_2014_192.bmp,27526,27526,150,174,150,174,L,L,ec63d20f1c4952c097a5fbd9e802d5bf56ff1f1bd5b28004b616301507a6c57c,ec63d20f1c4952c097a5fbd9e802d5bf56ff1f1bd5b28004b616301507a6c57c,True,True,True,0.0,0,True,True
RIT_2014_193,RIT_2014_193_0.bmp,RIT_2014_193.bmp,54742,54742,342,156,342,156,L,L,4488d61cda099e956396c113645b6403755bdadebe3707c68d29b5b976387584,4488d61cda099e956396c113645b6403755bdadebe3707c68d29b5b976387584,True,True,True,0.0,0,True,True
RIT_2014_194,RIT_2014_194_0.bmp,RIT_2014_194.bmp,58114,58114,586,97,586,97,L,L,bb7ecad8df2f8feb73a35511f4dd51ca4e71005810570e30c0ac22896d7b3120,bb7ecad8df2f8feb73a35511f4dd51ca4e71005810570e30c0ac22896d7b3120,True,True,True,0.0,0,True,True
RIT_2014_195,RIT_2014_195_0.bmp,RIT_2014_195.bmp,12278,12278,140,80,140,80,L,L,21169bc94473ee9268a2c8dc7ef440546b02b9a5546e3e20592a8dffb9062cce,21169bc94473ee9268a2c8dc7ef440546b02b9a5546e3e20592a8dffb9062cce,True,True,True,0.0,0,True,True
RIT_2014_196,RIT_2014_196_0.bmp,RIT_2014_196.bmp,19638,19638,229,80,229,80,L,L,0072a4d0c6f419399e93bf95c316162233f796d093201b95264c6a98ae3cc153,0072a4d0c6f419399e93bf95c316162233f796d093201b95264c6a98ae3cc153,True,True,True,0.0,0,True,True
RIT_2014_197,RIT_2014_197_0.bmp,RIT_2014_197.bmp,37218,37218,259,139,259,139,L,L,3600a386ebd9ffc9172c989faed319a8dafa6a8eceb05a736af746dbaf70dffe,3600a386ebd9ffc9172c989faed319a8dafa6a8eceb05a736af746dbaf70dffe,True,True,True,0.0,0,True,True
RIT_2014_198,RIT_2014_198_0.bmp,RIT_2014_198.bmp,12602,12602,172,67,172,67,L,L,0a406d66458d93276ec97fe1c2391f64e3ee453b0816a638694302821ebb4017,0a406d66458d93276ec97fe1c2391f64e3ee453b0816a638694302821ebb4017,True,True,True,0.0,0,True,True
RIT_2014_199,RIT_2014_199_0.bmp,RIT_2014_199.bmp,37798,37798,338,108,338,108,L,L,69676453e3bef296e66cd496eb38e4e5881ce2c309376fa0fbabdae05e457c3a,69676453e3bef296e66cd496eb38e4e5881ce2c309376fa0fbabdae05e457c3a,True,True,True,0.0,0,True,True
RIT_2014_2,RIT_2014_2_0.bmp,RIT_2014_2.bmp,26530,26530,252,101,252,101,L,L,9effc87ac0de2ab85e2a0df0e2810c20b5ba99be8ac15120f2c1e6a3330b12c9,9effc87ac0de2ab85e2a0df0e2810c20b5ba99be8ac15120f2c1e6a3330b12c9,True,True,True,0.0,0,True,True
RIT_2014_20,RIT_2014_20_0.bmp,RIT_2014_20.bmp,5174,5174,63,64,63,64,L,L,892cf5a227e9fd80fda80a8de25e901f8e526fc647a78b07d13f20e5dc1a7cc5,892cf5a227e9fd80fda80a8de25e901f8e526fc647a78b07d13f20e5dc1a7cc5,True,True,True,0.0,0,True,True
RIT_2014_200,RIT_2014_200_0.bmp,RIT_2014_200.bmp,32326,32326,246,126,246,126,L,L,b28031e6b94cd211f7ad965754ae8a90f24a4e021dc6306d4c1fd56f6078402c,b28031e6b94cd211f7ad965754ae8a90f24a4e021dc6306d4c1fd56f6078402c,True,True,True,0.0,0,True,True
RIT_2014_201,RIT_2014_201_0.bmp,RIT_2014_201.bmp,48182,48182,510,92,510,92,L,L,dd6bc3cd8168cecb58fc1cc6337d7cada5bb11802251a5d734e98ef5186845fd,dd6bc3cd8168cecb58fc1cc6337d7cada5bb11802251a5d734e98ef5186845fd,True,True,True,0.0,0,True,True
RIT_2014_202,RIT_2014_202_0.bmp,RIT_2014_202.bmp,74754,74754,651,113,651,113,L,L,b8237d0de1975e6fa0600663585c98ba456461f8b4b5b32e1f6f8e3f11db8990,b8237d0de1975e6fa0600663585c98ba456461f8b4b5b32e1f6f8e3f11db8990,True,True,True,0.0,0,True,True
RIT_2014_203,RIT_2014_203_0.bmp,RIT_2014_203.bmp,30218,30218,187,155,187,155,L,L,4b99e0c7c4b50845cf661487e9179aa9eea066d1d80d2f2393b680b08d5582cd,4b99e0c7c4b50845cf661487e9179aa9eea066d1d80d2f2393b680b08d5582cd,True,True,True,0.0,0,True,True
RIT_2014_204,RIT_2014_204_0.bmp,RIT_2014_204.bmp,33726,33726,421,77,421,77,L,L,f9cf35962f8fcc184b64cbe0b1ddb5c79a2d8f27e5281f9131b0ac96245f95a2,f9cf35962f8fcc184b64cbe0b1ddb5c79a2d8f27e5281f9131b0ac96245f95a2,True,True,True,0.0,0,True,True
RIT_2014_205,RIT_2014_205_0.bmp,RIT_2014_205.bmp,17654,17654,223,74,223,74,L,L,c2eac7ee06aa43715c72209b43a05c3c215d67e7021bac17089cb1bd4a158a61,c2eac7ee06aa43715c72209b43a05c3c215d67e7021bac17089cb1bd4a158a61,True,True,True,0.0,0,True,True
RIT_2014_206,RIT_2014_206_0.bmp,RIT_2014_206.bmp,72278,72278,710,100,710,100,L,L,3b30def49e26d86fa309367d79f88b06a1dbd590ead97a97cfe02bd51fcc223b,3b30def49e26d86fa309367d79f88b06a1dbd590ead97a97cfe02bd51fcc223b,True,True,True,0.0,0,True,True
RIT_2014_207,RIT_2014_207_0.bmp,RIT_2014_207.bmp,79798,79798,477,164,477,164,L,L,cf73a989319e3a17c0c23241caf1ece7f4f3099d4431e539e6b3e74374ac62a8,cf73a989319e3a17c0c23241caf1ece7f4f3099d4431e539e6b3e74374ac62a8,True,True,True,0.0,0,True,True
RIT_2014_208,RIT_2014_208_0.bmp,RIT_2014_208.bmp,49798,49798,277,174,277,174,L,L,a6c56c169a51d0571b615bfce4bfed5cd62cc425c037c36872c8247a7c289cd6,a6c56c169a51d0571b615bfce4bfed5cd62cc425c037c36872c8247a7c289cd6,True,True,True,0.0,0,True,True
RIT_2014_209,RIT_2014_209_0.bmp,RIT_2014_209.bmp,21678,21678,197,103,197,103,L,L,610d61cdc71bdb4f177e7ce0ed8514a18a923d73cd44ae70d83d26da1f8db6b2,610d61cdc71bdb4f177e7ce0ed8514a18a923d73cd44ae70d83d26da1f8db6b2,True,True,True,0.0,0,True,True
RIT_2014_21,RIT_2014_21_0.bmp,RIT_2014_21.bmp,25942,25942,147,168,147,168,L,L,fd536083a5d3c0415357042c6acbe95295aab474a78476a2b2f0b21a714d4a8e,fd536083a5d3c0415357042c6acbe95295aab474a78476a2b2f0b21a714d4a8e,True,True,True,0.0,0,True,True
RIT_2014_210,RIT_2014_210_0.bmp,RIT_2014_210.bmp,127518,127518,872,145,872,145,L,L,2c99c7f5e9655a154a481e3d37fc90a3d5df654465d3ae9eb266541cd41a1bc5,2c99c7f5e9655a154a481e3d37fc90a3d5df654465d3ae9eb266541cd41a1bc5,True,True,True,0.0,0,True,True
RIT_2014_211,RIT_2014_211_0.bmp,RIT_2014_211.bmp,48790,48790,333,142,333,142,L,L,b25bc4f214369d66882352c9143cadbd4b910d7bb896d3aa47fcb2512ec8a763,b25bc4f214369d66882352c9143cadbd4b910d7bb896d3aa47fcb2512ec8a763,True,True,True,0.0,0,True,True
RIT_2014_212,RIT_2014_212_0.bmp,RIT_2014_212.bmp,20086,20086,264,72,264,72,L,L,5b5aef4cc15a507180ad6b3abf8b571ea88d8c838aa836a66d7023469ab4473b,5b5aef4cc15a507180ad6b3abf8b571ea88d8c838aa836a66d7023469ab4473b,True,True,True,0.0,0,True,True
RIT_2014_213,RIT_2014_213_0.bmp,RIT_2014_213.bmp,97678,97678,597,161,597,161,L,L,ebd9f8f1f92b6c31eef5ea021456ff0aacd960e33298719c8b7989132eaad2d9,ebd9f8f1f92b6c31eef5ea021456ff0aacd960e33298719c8b7989132eaad2d9,True,True,True,0.0,0,True,True
RIT_2014_214,RIT_2014_214_0.bmp,RIT_2014_214.bmp,141670,141670,807,174,807,174,L,L,094050b19a9173e191f2bed58785914c66fbd6710b4a7fc30d34fe5dc42511d8,094050b19a9173e191f2bed58785914c66fbd6710b4a7fc30d34fe5dc42511d8,True,True,True,0.0,0,True,True
RIT_2014_215,RIT_2014_215_0.bmp,RIT_2014_215.bmp,32994,32994,314,101,314,101,L,L,0206d18f9c7142b3c77aef2c7dd1503a4f8c109dc8604b750281c1a2b9d0a89d,0206d18f9c7142b3c77aef2c7dd1503a4f8c109dc8604b750281c1a2b9d0a89d,True,True,True,0.0,0,True,True
RIT_2014_216,RIT_2014_216_0.bmp,RIT_2014_216.bmp,51058,51058,339,147,339,147,L,L,8f79a0922ff9f21ec15108619443d42a77bdd636167442c466bff826e0c2bac3,8f79a0922ff9f21ec15108619443d42a77bdd636167442c466bff826e0c2bac3,True,True,True,0.0,0,True,True
RIT_2014_217,RIT_2014_217_0.bmp,RIT_2014_217.bmp,53518,53518,380,138,380,138,L,L,9d480be02ae169b26bf3ff0d751e4883b83591bcd3f7e7a7c0b2c32c4912bec0,9d480be02ae169b26bf3ff0d751e4883b83591bcd3f7e7a7c0b2c32c4912bec0,True,True,True,0.0,0,True,True
RIT_2014_218,RIT_2014_218_0.bmp,RIT_2014_218.bmp,90518,90518,517,172,517,172,L,L,e699b05d5a14c5911e57ec358182839c0e9fa7ddcde491918d216d351457898b,e699b05d5a14c5911e57ec358182839c0e9fa7ddcde491918d216d351457898b,True,True,True,0.0,0,True,True
RIT_2014_219,RIT_2014_219_0.bmp,RIT_2014_219.bmp,8866,8866,131,59,131,59,L,L,79bf2ff88d1aa5aef47b4c5cf1bfb7d15c3dc2ec73245a8e5aa829d9118d5417,79bf2ff88d1aa5aef47b4c5cf1bfb7d15c3dc2ec73245a8e5aa829d9118d5417,True,True,True,0.0,0,True,True
RIT_2014_22,RIT_2014_22_0.bmp,RIT_2014_22.bmp,41310,41310,426,94,426,94,L,L,79d9f92ea16e4aac9b813dfe163da2e8c1f5ab224a2ecc6124569f95c43f1106,79d9f92ea16e4aac9b813dfe163da2e8c1f5ab224a2ecc6124569f95c43f1106,True,True,True,0.0,0,True,True
RIT_2014_220,RIT_2014_220_0.bmp,RIT_2014_220.bmp,88774,88774,809,108,809,108,L,L,33564f835e82896bcd0b19727bc39fb49b0e9844434a8c1faf38b5736f30e0d6,33564f835e82896bcd0b19727bc39fb49b0e9844434a8c1faf38b5736f30e0d6,True,True,True,0.0,0,True,True
RIT_2014_221,RIT_2014_221_0.bmp,RIT_2014_221.bmp,17126,17126,235,68,235,68,L,L,a7f1ccd44cfab01f7db05c8d002ba88ce358ddff3e59964a2cc01af651fa070f,a7f1ccd44cfab01f7db05c8d002ba88ce358ddff3e59964a2cc01af651fa070f,True,True,True,0.0,0,True,True
RIT_2014_222,RIT_2014_222_0.bmp,RIT_2014_222.bmp,139362,139362,722,191,722,191,L,L,880d78ed6a893d1eca4094efbc94ebc6586834b9b5b9be93a77b02598a5a9583,880d78ed6a893d1eca4094efbc94ebc6586834b9b5b9be93a77b02598a5a9583,True,True,True,0.0,0,True,True
RIT_2014_223,RIT_2014_223_0.bmp,RIT_2014_223.bmp,104302,104302,1009,102,1009,102,L,L,7cfbe8bc28415af0bb5681279031fd7b39c472375922a73ea5bd1b0421a1cf19,7cfbe8bc28415af0bb5681279031fd7b39c472375922a73ea5bd1b0421a1cf19,True,True,True,0.0,0,True,True
RIT_2014_224,RIT_2014_224_0.bmp,RIT_2014_224.bmp,116278,116278,600,192,600,192,L,L,5e8cfc88598c2e010369b3f634fe3f6d6257c39d08b4f83e98ae0793cca46596,5e8cfc88598c2e010369b3f634fe3f6d6257c39d08b4f83e98ae0793cca46596,True,True,True,0.0,0,True,True
RIT_2014_225,RIT_2014_225_0.bmp,RIT_2014_225.bmp,44030,44030,469,91,469,91,L,L,5aa5c9228a5480776ed6f0c02bdb937c8ba32e8469957d28eac5a608df9aa429,5aa5c9228a5480776ed6f0c02bdb937c8ba32e8469957d28eac5a608df9aa429,True,True,True,0.0,0,True,True
RIT_2014_226,RIT_2014_226_0.bmp,RIT_2014_226.bmp,31098,31098,313,95,313,95,L,L,6cd34f6d1cecd87e73f5be0a27cc4393bcc5a9fd7917f4d4687d75cc2c504b42,6cd34f6d1cecd87e73f5be0a27cc4393bcc5a9fd7917f4d4687d75cc2c504b42,True,True,True,0.0,0,True,True
RIT_2014_227,RIT_2014_227_0.bmp,RIT_2014_227.bmp,67578,67578,532,125,532,125,L,L,378af1a88738b6ad230f22c55e447e92867aaffca5f8dea9ee7837a4c338260f,378af1a88738b6ad230f22c55e447e92867aaffca5f8dea9ee7837a4c338260f,True,True,True,0.0,0,True,True
RIT_2014_228,RIT_2014_228_0.bmp,RIT_2014_228.bmp,16766,16766,145,106,145,106,L,L,7e238c6fb52568b041b5c009724a9916689f659abc21966ed792409510209862,7e238c6fb52568b041b5c009724a9916689f659abc21966ed792409510209862,True,True,True,0.0,0,True,True
RIT_2014_229,RIT_2014_229_0.bmp,RIT_2014_229.bmp,30118,30118,237,121,237,121,L,L,ff269056ac4479638919c903b321d77e0693d09b48df40a720f47091aca6910c,ff269056ac4479638919c903b321d77e0693d09b48df40a720f47091aca6910c,True,True,True,0.0,0,True,True
RIT_2014_23,RIT_2014_23_0.bmp,RIT_2014_23.bmp,34198,34198,286,115,286,115,L,L,552abedd69f50befa440fc613f1fa44e0b69ce49eeaaf616fed77d2cd77d64b4,552abedd69f50befa440fc613f1fa44e0b69ce49eeaaf616fed77d2cd77d64b4,True,True,True,0.0,0,True,True
RIT_2014_230,RIT_2014_230_0.bmp,RIT_2014_230.bmp,24838,24838,264,90,264,90,L,L,da643d9564d3618ebf18fa1e76658688a576fe16437cab7007f9dc787d04ec5f,da643d9564d3618ebf18fa1e76658688a576fe16437cab7007f9dc787d04ec5f,True,True,True,0.0,0,True,True
RIT_2014_231,RIT_2014_231_0.bmp,RIT_2014_231.bmp,7126,7126,96,63,96,63,L,L,1e7dfd55b1c01af778829b99355cf04e997f986617e4001b3852a02f60bd0bfe,1e7dfd55b1c01af778829b99355cf04e997f986617e4001b3852a02f60bd0bfe,True,True,True,0.0,0,True,True
RIT_2014_232,RIT_2014_232_0.bmp,RIT_2014_232.bmp,18374,18374,185,92,185,92,L,L,edacfcdc6fd87b326eea16eb9c9d25eeca778cf2b29c34a7d20dc2507c27dea9,edacfcdc6fd87b326eea16eb9c9d25eeca778cf2b29c34a7d20dc2507c27dea9,True,True,True,0.0,0,True,True
